TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  120.00    3.21   -1.97  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
  120.00    6.43 -120.00   0.0003500
