  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.202   0.163   0.000   0.051   0.094
   0.025   6.000   0.000   0.202   0.161   0.000   0.050   0.093
   0.050   6.000   0.000   0.204   0.161   0.000   0.051   0.093
   0.075   6.000   0.000   0.206   0.162   0.000   0.051   0.093
   0.100   6.000   0.000   0.209   0.165   0.000   0.052   0.093
   0.125   6.000   0.000   0.212   0.169   0.000   0.054   0.094
   0.150   6.000   0.000   0.217   0.175   0.000   0.056   0.094
   0.175   6.000   0.000   0.222   0.181   0.000   0.058   0.094
   0.200   6.000   0.000   0.227   0.189   0.000   0.061   0.094
   0.225   6.000   0.000   0.233   0.197   0.000   0.064   0.093
   0.250   6.000   0.000   0.239   0.206   0.000   0.067   0.092
   0.275   6.000   0.000   0.245   0.215   0.000   0.070   0.089
   0.300   6.000   0.000   0.251   0.225   0.000   0.073   0.086
   0.325   6.000   0.000   0.257   0.235   0.000   0.076   0.082
   0.350   5.000   0.000   0.262   0.245   0.000   0.079   0.077
   0.375   5.000   0.000   0.267   0.255   0.000   0.082   0.071
   0.400   5.000   0.000   0.272   0.265   0.000   0.085   0.065
   0.425   5.000   0.000   0.276   0.276   0.000   0.089   0.058
   0.450   5.000   0.000   0.279   0.287   0.000   0.092   0.051
   0.475   4.000   0.000   0.282   0.297   0.000   0.095   0.043
   0.500   4.000   0.001   0.284   0.308   0.000   0.098   0.035
   0.525   4.000   0.001   0.285   0.317   0.000   0.100   0.028
   0.550   3.000   0.002   0.285   0.326   0.000   0.102   0.022
   0.575   3.000   0.003   0.284   0.333   0.000   0.103   0.016
   0.600   3.000   0.004   0.282   0.339   0.000   0.103   0.013
   0.625   3.000   0.006   0.279   0.344   0.000   0.102   0.011
   0.650   3.000   0.009   0.276   0.348   0.000   0.100   0.011
   0.675   3.000   0.011   0.272   0.352   0.000   0.098   0.012
   0.700   3.000   0.014   0.267   0.355   0.000   0.095   0.015
   0.725   3.000   0.016   0.262   0.358   0.000   0.092   0.019
   0.750   4.000   0.019   0.256   0.360   0.000   0.088   0.025
   0.775   4.000   0.021   0.250   0.362   0.000   0.084   0.032
   0.800   4.000   0.022   0.244   0.363   0.000   0.080   0.040
   0.825   5.000   0.023   0.238   0.364   0.000   0.076   0.049
   0.850   5.000   0.024   0.232   0.364   0.000   0.072   0.058
   0.875   5.000   0.025   0.227   0.364   0.000   0.068   0.068
   0.900   5.000   0.026   0.221   0.363   0.000   0.064   0.079
   0.925   5.000   0.026   0.216   0.363   0.000   0.060   0.090
   0.950   5.000   0.026   0.211   0.362   0.000   0.056   0.101
   0.975   6.000   0.026   0.206   0.361   0.000   0.053   0.112
   1.000   6.000   0.025   0.201   0.359   0.000   0.049   0.123
