  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.003   0.376   0.000   0.060   0.002   0.151
   0.025   5.000   0.002   0.379   0.000   0.054   0.002   0.161
   0.050   5.000   0.001   0.378   0.001   0.049   0.002   0.169
   0.075   5.000   0.000   0.375   0.003   0.044   0.002   0.175
   0.100   5.000   0.000   0.369   0.004   0.039   0.002   0.180
   0.125   5.000   0.000   0.362   0.007   0.036   0.001   0.185
   0.150   5.000   0.000   0.355   0.010   0.033   0.001   0.192
   0.175   6.000   0.000   0.348   0.013   0.031   0.001   0.199
   0.200   6.000   0.000   0.342   0.016   0.028   0.001   0.207
   0.225   7.000   0.000   0.335   0.020   0.026   0.001   0.215
   0.250   7.000   0.000   0.329   0.024   0.024   0.001   0.224
   0.275   8.000   0.000   0.324   0.028   0.022   0.001   0.234
   0.300   8.000   0.000   0.319   0.032   0.021   0.001   0.244
   0.325   9.000   0.000   0.314   0.037   0.019   0.001   0.253
   0.350   9.000   0.000   0.310   0.041   0.017   0.001   0.263
   0.375   8.000   0.000   0.306   0.046   0.015   0.000   0.272
   0.400   8.000   0.000   0.303   0.051   0.014   0.000   0.281
   0.425   8.000   0.000   0.299   0.056   0.012   0.000   0.290
   0.450   8.000   0.000   0.296   0.061   0.010   0.000   0.298
   0.475   8.000   0.000   0.293   0.066   0.009   0.000   0.305
   0.500   8.000   0.000   0.290   0.071   0.008   0.000   0.312
   0.525   8.000   0.000   0.287   0.076   0.006   0.000   0.318
   0.550   8.000   0.000   0.284   0.082   0.005   0.000   0.324
   0.575   8.000   0.000   0.281   0.087   0.004   0.000   0.330
   0.600   8.000   0.000   0.278   0.092   0.004   0.000   0.335
   0.625   8.000   0.000   0.275   0.096   0.003   0.000   0.340
   0.650   8.000   0.000   0.273   0.101   0.002   0.000   0.344
   0.675   8.000   0.000   0.270   0.106   0.002   0.000   0.348
   0.700   8.000   0.000   0.267   0.111   0.002   0.000   0.352
   0.725   8.000   0.000   0.265   0.115   0.001   0.000   0.355
   0.750   8.000   0.000   0.262   0.119   0.001   0.000   0.358
   0.775   9.000   0.000   0.260   0.123   0.001   0.000   0.361
   0.800   9.000   0.000   0.258   0.127   0.001   0.000   0.364
   0.825   9.000   0.000   0.255   0.131   0.000   0.000   0.366
   0.850   9.000   0.000   0.253   0.135   0.000   0.000   0.368
   0.875   9.000   0.000   0.251   0.138   0.000   0.000   0.371
   0.900   9.000   0.000   0.249   0.142   0.000   0.000   0.373
   0.925   9.000   0.000   0.247   0.145   0.000   0.000   0.374
   0.950   9.000   0.000   0.245   0.148   0.000   0.000   0.376
   0.975   9.000   0.000   0.244   0.151   0.000   0.000   0.378
   1.000   9.000   0.000   0.242   0.153   0.000   0.000   0.378
