  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.123   0.118   0.239
   0.025  24.000   0.122   0.119   0.239
   0.050  24.000   0.121   0.118   0.238
   0.075  24.000   0.120   0.118   0.236
   0.100  21.000   0.119   0.117   0.234
   0.125  22.000   0.118   0.115   0.232
   0.150  22.000   0.116   0.114   0.229
   0.175  22.000   0.114   0.112   0.226
   0.200  22.000   0.112   0.110   0.221
   0.225  25.000   0.109   0.108   0.216
   0.250  26.000   0.106   0.106   0.211
   0.275  27.000   0.102   0.103   0.206
   0.300  27.000   0.099   0.100   0.200
   0.325  28.000   0.096   0.098   0.194
   0.350  28.000   0.092   0.095   0.189
   0.375  27.000   0.089   0.092   0.183
   0.400  26.000   0.086   0.090   0.178
   0.425  26.000   0.084   0.088   0.173
   0.450  26.000   0.081   0.085   0.168
   0.475  26.000   0.079   0.083   0.163
   0.500  26.000   0.076   0.081   0.159
   0.525  26.000   0.074   0.079   0.155
   0.550  26.000   0.072   0.077   0.151
   0.575  26.000   0.070   0.075   0.147
   0.600  26.000   0.069   0.073   0.144
   0.625  26.000   0.067   0.072   0.141
   0.650  27.000   0.066   0.070   0.138
   0.675  27.000   0.064   0.069   0.135
   0.700  27.000   0.063   0.067   0.132
   0.725  27.000   0.062   0.066   0.130
   0.750  27.000   0.061   0.065   0.127
   0.775  27.000   0.060   0.064   0.125
   0.800  27.000   0.059   0.063   0.123
   0.825  27.000   0.058   0.062   0.121
   0.850  27.000   0.057   0.061   0.120
   0.875  27.000   0.056   0.060   0.118
   0.900  27.000   0.055   0.059   0.116
   0.925  27.000   0.055   0.059   0.115
   0.950  27.000   0.054   0.058   0.113
   0.975  27.000   0.054   0.058   0.113
   1.000  27.000   0.054   0.058   0.113
