TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  120.03  129.57  101.54  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
  100.29   80.00 -100.29   0.0003500
