TEXTURE AT STRAIN =    1.0000
   2.380   3.133   0.122  <-- length of phase ellipsoid axes
  163.06   71.54 -149.31  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
  179.01   19.38 -155.92   0.0003500
