  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.134   0.128   0.259
   0.025  28.000   0.136   0.129   0.263
   0.050  28.000   0.138   0.130   0.265
   0.075  28.000   0.139   0.130   0.265
   0.100  28.000   0.139   0.129   0.264
   0.125  27.000   0.137   0.128   0.261
   0.150  27.000   0.135   0.126   0.257
   0.175  28.000   0.132   0.123   0.252
   0.200  26.000   0.128   0.120   0.245
   0.225  26.000   0.124   0.117   0.238
   0.250  25.000   0.119   0.114   0.231
   0.275  24.000   0.115   0.110   0.223
   0.300  22.000   0.110   0.107   0.216
   0.325  22.000   0.106   0.103   0.208
   0.350  22.000   0.102   0.100   0.201
   0.375  21.000   0.098   0.097   0.194
   0.400  21.000   0.094   0.093   0.187
   0.425  23.000   0.090   0.090   0.180
   0.450  24.000   0.087   0.087   0.174
   0.475  25.000   0.084   0.084   0.169
   0.500  26.000   0.082   0.082   0.164
   0.525  27.000   0.079   0.080   0.160
   0.550  28.000   0.077   0.079   0.156
   0.575  27.000   0.075   0.078   0.154
   0.600  30.000   0.073   0.076   0.151
   0.625  30.000   0.071   0.075   0.148
   0.650  29.000   0.069   0.074   0.146
   0.675  28.000   0.068   0.073   0.143
   0.700  28.000   0.066   0.072   0.140
   0.725  28.000   0.065   0.070   0.138
   0.750  28.000   0.064   0.069   0.135
   0.775  28.000   0.063   0.068   0.133
   0.800  28.000   0.062   0.067   0.131
   0.825  28.000   0.061   0.066   0.128
   0.850  28.000   0.060   0.065   0.126
   0.875  27.000   0.059   0.064   0.125
   0.900  28.000   0.059   0.064   0.125
   0.925  27.000   0.059   0.064   0.125
   0.950  27.000   0.059   0.064   0.124
   0.975  27.000   0.059   0.063   0.124
   1.000  27.000   0.059   0.063   0.124
