  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.127   0.115   0.155   0.055   0.000   0.060
   0.025   7.000   0.125   0.112   0.162   0.049   0.000   0.062
   0.050   7.000   0.122   0.108   0.169   0.042   0.000   0.064
   0.075   7.000   0.119   0.104   0.175   0.036   0.000   0.063
   0.100   7.000   0.115   0.100   0.181   0.032   0.000   0.060
   0.125   7.000   0.112   0.097   0.187   0.029   0.001   0.055
   0.150   7.000   0.111   0.094   0.195   0.028   0.001   0.051
   0.175   7.000   0.110   0.092   0.204   0.027   0.001   0.046
   0.200   7.000   0.110   0.090   0.214   0.027   0.001   0.042
   0.225   6.000   0.111   0.089   0.223   0.027   0.001   0.037
   0.250   6.000   0.112   0.089   0.233   0.028   0.001   0.033
   0.275   6.000   0.113   0.088   0.243   0.029   0.001   0.029
   0.300   6.000   0.115   0.088   0.253   0.031   0.001   0.026
   0.325   6.000   0.117   0.089   0.262   0.032   0.001   0.023
   0.350   5.000   0.119   0.089   0.272   0.034   0.001   0.020
   0.375   5.000   0.121   0.089   0.280   0.035   0.001   0.018
   0.400   5.000   0.123   0.090   0.289   0.037   0.001   0.016
   0.425   5.000   0.125   0.091   0.296   0.038   0.001   0.016
   0.450   5.000   0.126   0.091   0.303   0.040   0.001   0.016
   0.475   5.000   0.127   0.092   0.309   0.041   0.001   0.016
   0.500   5.000   0.128   0.093   0.315   0.042   0.001   0.018
   0.525   5.000   0.128   0.094   0.319   0.043   0.001   0.021
   0.550   5.000   0.128   0.094   0.323   0.044   0.001   0.024
   0.575   5.000   0.127   0.095   0.327   0.045   0.001   0.029
   0.600   6.000   0.126   0.095   0.329   0.045   0.001   0.034
   0.625   5.000   0.124   0.095   0.331   0.045   0.001   0.040
   0.650   6.000   0.122   0.096   0.333   0.046   0.001   0.046
   0.675   6.000   0.120   0.096   0.333   0.046   0.001   0.053
   0.700   6.000   0.117   0.096   0.334   0.046   0.001   0.061
   0.725   6.000   0.114   0.095   0.334   0.046   0.001   0.069
   0.750   6.000   0.111   0.095   0.333   0.046   0.001   0.078
   0.775   6.000   0.107   0.095   0.333   0.045   0.001   0.087
   0.800   6.000   0.104   0.094   0.332   0.045   0.001   0.096
   0.825   6.000   0.100   0.094   0.330   0.045   0.001   0.105
   0.850   6.000   0.096   0.093   0.329   0.045   0.001   0.115
   0.875   6.000   0.092   0.092   0.327   0.045   0.001   0.124
   0.900   6.000   0.089   0.092   0.325   0.044   0.001   0.134
   0.925   6.000   0.085   0.091   0.323   0.044   0.001   0.144
   0.950   6.000   0.081   0.090   0.320   0.044   0.001   0.153
   0.975   6.000   0.077   0.088   0.317   0.044   0.001   0.162
   1.000   6.000   0.073   0.087   0.313   0.043   0.001   0.170
