  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.081   0.000   0.175   0.033   0.145   0.068
   0.025   7.000   0.081   0.000   0.170   0.030   0.148   0.070
   0.050   8.000   0.081   0.000   0.165   0.027   0.151   0.072
   0.075   8.000   0.080   0.000   0.159   0.023   0.152   0.073
   0.100   8.000   0.079   0.000   0.153   0.019   0.152   0.071
   0.125   8.000   0.077   0.000   0.148   0.017   0.154   0.067
   0.150   8.000   0.076   0.000   0.145   0.016   0.158   0.063
   0.175   7.000   0.076   0.000   0.143   0.015   0.163   0.059
   0.200   7.000   0.077   0.000   0.142   0.015   0.170   0.055
   0.225   7.000   0.078   0.000   0.141   0.015   0.177   0.051
   0.250   7.000   0.080   0.000   0.141   0.015   0.185   0.048
   0.275   7.000   0.082   0.000   0.142   0.016   0.194   0.045
   0.300   7.000   0.084   0.001   0.143   0.017   0.203   0.042
   0.325   7.000   0.087   0.001   0.144   0.017   0.212   0.039
   0.350   6.000   0.090   0.001   0.145   0.018   0.221   0.037
   0.375   6.000   0.092   0.001   0.146   0.019   0.230   0.035
   0.400   5.000   0.095   0.001   0.147   0.020   0.239   0.033
   0.425   5.000   0.098   0.001   0.148   0.021   0.247   0.032
   0.450   5.000   0.101   0.001   0.148   0.022   0.255   0.032
   0.475   6.000   0.103   0.001   0.149   0.023   0.263   0.032
   0.500   6.000   0.106   0.002   0.148   0.024   0.269   0.033
   0.525   6.000   0.108   0.002   0.148   0.025   0.275   0.035
   0.550   6.000   0.109   0.002   0.147   0.026   0.280   0.038
   0.575   6.000   0.110   0.002   0.146   0.027   0.284   0.042
   0.600   6.000   0.111   0.002   0.145   0.027   0.288   0.047
   0.625   6.000   0.112   0.002   0.143   0.028   0.291   0.053
   0.650   6.000   0.112   0.003   0.141   0.029   0.293   0.059
   0.675   6.000   0.111   0.003   0.139   0.029   0.294   0.067
   0.700   7.000   0.111   0.003   0.136   0.030   0.295   0.075
   0.725   7.000   0.110   0.003   0.133   0.030   0.296   0.084
   0.750   7.000   0.109   0.003   0.131   0.030   0.296   0.093
   0.775   7.000   0.107   0.003   0.128   0.031   0.296   0.103
   0.800   8.000   0.106   0.003   0.124   0.031   0.295   0.113
   0.825   8.000   0.104   0.003   0.121   0.031   0.294   0.123
   0.850   8.000   0.102   0.003   0.118   0.031   0.293   0.133
   0.875   8.000   0.100   0.003   0.115   0.032   0.292   0.143
   0.900   8.000   0.098   0.003   0.111   0.032   0.290   0.154
   0.925   9.000   0.096   0.003   0.108   0.032   0.289   0.164
   0.950   9.000   0.093   0.003   0.104   0.032   0.286   0.173
   0.975   9.000   0.090   0.003   0.100   0.033   0.283   0.182
   1.000   9.000   0.087   0.003   0.096   0.033   0.280   0.191
