  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.105   0.099   0.201
   0.025  19.000   0.105   0.099   0.201
   0.050  20.000   0.105   0.098   0.201
   0.075  20.000   0.104   0.098   0.199
   0.100  19.000   0.104   0.097   0.198
   0.125  19.000   0.102   0.096   0.196
   0.150  19.000   0.101   0.095   0.194
   0.175  19.000   0.100   0.094   0.192
   0.200  19.000   0.099   0.093   0.190
   0.225  20.000   0.097   0.092   0.187
   0.250  21.000   0.096   0.091   0.185
   0.275  21.000   0.094   0.090   0.182
   0.300  21.000   0.093   0.089   0.180
   0.325  21.000   0.091   0.087   0.177
   0.350  22.000   0.089   0.086   0.174
   0.375  23.000   0.088   0.085   0.172
   0.400  23.000   0.086   0.084   0.169
   0.425  26.000   0.084   0.083   0.166
   0.450  26.000   0.082   0.082   0.164
   0.475  28.000   0.080   0.081   0.162
   0.500  28.000   0.078   0.080   0.159
   0.525  26.000   0.076   0.079   0.157
   0.550  26.000   0.075   0.078   0.155
   0.575  26.000   0.073   0.077   0.152
   0.600  26.000   0.071   0.076   0.150
   0.625  27.000   0.070   0.075   0.147
   0.650  29.000   0.068   0.074   0.145
   0.675  30.000   0.067   0.073   0.142
   0.700  29.000   0.066   0.072   0.140
   0.725  28.000   0.065   0.070   0.137
   0.750  28.000   0.063   0.069   0.135
   0.775  28.000   0.062   0.068   0.133
   0.800  28.000   0.061   0.067   0.131
   0.825  28.000   0.060   0.066   0.128
   0.850  28.000   0.059   0.065   0.126
   0.875  28.000   0.058   0.064   0.124
   0.900  28.000   0.058   0.063   0.123
   0.925  28.000   0.057   0.062   0.121
   0.950  28.000   0.056   0.061   0.119
   0.975  28.000   0.055   0.060   0.118
   1.000  28.000   0.055   0.059   0.116
