  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.127   0.133   0.262
   0.025  25.000   0.129   0.134   0.265
   0.050  26.000   0.130   0.134   0.265
   0.075  25.000   0.130   0.133   0.265
   0.100  21.000   0.130   0.133   0.264
   0.125  22.000   0.130   0.133   0.264
   0.150  21.000   0.130   0.133   0.265
   0.175  22.000   0.129   0.134   0.264
   0.200  22.000   0.127   0.133   0.263
   0.225  22.000   0.125   0.132   0.261
   0.250  22.000   0.123   0.131   0.257
   0.275  22.000   0.121   0.129   0.253
   0.300  23.000   0.118   0.126   0.248
   0.325  23.000   0.116   0.123   0.242
   0.350  23.000   0.113   0.121   0.237
   0.375  23.000   0.110   0.118   0.231
   0.400  23.000   0.107   0.115   0.225
   0.425  23.000   0.105   0.112   0.220
   0.450  23.000   0.102   0.109   0.214
   0.475  23.000   0.100   0.107   0.209
   0.500  23.000   0.097   0.104   0.204
   0.525  23.000   0.095   0.102   0.200
   0.550  23.000   0.093   0.100   0.195
   0.575  22.000   0.091   0.098   0.191
   0.600  22.000   0.089   0.096   0.188
   0.625  22.000   0.088   0.094   0.184
   0.650  20.000   0.086   0.092   0.181
   0.675  20.000   0.085   0.091   0.178
   0.700  20.000   0.083   0.089   0.175
   0.725  20.000   0.082   0.088   0.173
   0.750  20.000   0.081   0.087   0.170
   0.775  20.000   0.080   0.086   0.168
   0.800  20.000   0.079   0.085   0.166
   0.825  20.000   0.078   0.084   0.164
   0.850  20.000   0.077   0.083   0.163
   0.875  20.000   0.077   0.082   0.161
   0.900  20.000   0.076   0.081   0.159
   0.925  20.000   0.076   0.082   0.160
   0.950  20.000   0.076   0.082   0.160
   0.975  20.000   0.077   0.082   0.161
   1.000  20.000   0.077   0.082   0.161
