  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.040   0.282   0.000   0.000   0.000   0.178
   0.025   7.000   0.044   0.276   0.000   0.000   0.000   0.177
   0.050   7.000   0.048   0.270   0.000   0.000   0.000   0.177
   0.075   7.000   0.051   0.264   0.000   0.000   0.000   0.178
   0.100   7.000   0.054   0.259   0.000   0.000   0.000   0.180
   0.125   7.000   0.058   0.254   0.000   0.000   0.000   0.182
   0.150   7.000   0.060   0.250   0.001   0.000   0.000   0.186
   0.175   7.000   0.063   0.246   0.001   0.000   0.000   0.190
   0.200   7.000   0.066   0.242   0.001   0.000   0.000   0.194
   0.225   7.000   0.069   0.239   0.001   0.000   0.000   0.199
   0.250   7.000   0.072   0.236   0.001   0.000   0.000   0.205
   0.275   8.000   0.075   0.233   0.001   0.000   0.000   0.211
   0.300   8.000   0.078   0.231   0.001   0.000   0.000   0.217
   0.325   8.000   0.081   0.228   0.002   0.000   0.000   0.223
   0.350   8.000   0.084   0.226   0.002   0.000   0.000   0.229
   0.375   8.000   0.087   0.224   0.002   0.000   0.000   0.235
   0.400   8.000   0.090   0.222   0.002   0.000   0.000   0.241
   0.425   8.000   0.094   0.221   0.003   0.000   0.000   0.247
   0.450   8.000   0.097   0.219   0.003   0.000   0.000   0.253
   0.475   8.000   0.100   0.218   0.003   0.000   0.000   0.259
   0.500   8.000   0.103   0.217   0.004   0.000   0.000   0.264
   0.525   8.000   0.107   0.216   0.004   0.000   0.000   0.270
   0.550   8.000   0.110   0.215   0.004   0.000   0.000   0.275
   0.575   8.000   0.113   0.214   0.005   0.000   0.000   0.279
   0.600   8.000   0.116   0.213   0.005   0.000   0.000   0.284
   0.625   8.000   0.119   0.212   0.005   0.000   0.000   0.288
   0.650   8.000   0.121   0.212   0.006   0.000   0.000   0.292
   0.675   8.000   0.124   0.211   0.006   0.000   0.000   0.296
   0.700   8.000   0.127   0.211   0.006   0.000   0.000   0.299
   0.725   8.000   0.129   0.210   0.007   0.000   0.000   0.303
   0.750   8.000   0.131   0.210   0.007   0.000   0.000   0.306
   0.775   8.000   0.133   0.210   0.007   0.000   0.000   0.309
   0.800   8.000   0.136   0.209   0.007   0.000   0.000   0.312
   0.825   8.000   0.137   0.209   0.008   0.000   0.000   0.314
   0.850   8.000   0.139   0.209   0.008   0.000   0.000   0.317
   0.875   8.000   0.141   0.209   0.008   0.000   0.000   0.319
   0.900   8.000   0.143   0.208   0.008   0.000   0.000   0.321
   0.925   8.000   0.144   0.208   0.009   0.000   0.000   0.323
   0.950   8.000   0.146   0.208   0.009   0.000   0.000   0.325
   0.975   8.000   0.147   0.208   0.009   0.000   0.000   0.327
   1.000   8.000   0.148   0.208   0.009   0.000   0.000   0.329
