  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.000   0.073   0.006   0.210   0.000   0.098   0.134
   0.025   7.000   0.000   0.072   0.006   0.202   0.000   0.093   0.132
   0.050   7.000   0.000   0.072   0.005   0.195   0.000   0.089   0.132
   0.075   7.000   0.000   0.073   0.005   0.189   0.000   0.086   0.133
   0.100   7.000   0.000   0.074   0.005   0.185   0.000   0.084   0.136
   0.125   7.000   0.000   0.075   0.005   0.183   0.000   0.082   0.140
   0.150   7.000   0.000   0.077   0.005   0.182   0.000   0.081   0.145
   0.175   8.000   0.000   0.080   0.004   0.181   0.000   0.081   0.152
   0.200   8.000   0.000   0.082   0.004   0.182   0.000   0.081   0.161
   0.225   8.000   0.000   0.084   0.004   0.184   0.000   0.082   0.170
   0.250   8.000   0.000   0.086   0.004   0.185   0.000   0.083   0.180
   0.275   8.000   0.000   0.088   0.004   0.188   0.000   0.084   0.191
   0.300   8.000   0.000   0.090   0.004   0.190   0.000   0.084   0.202
   0.325   8.000   0.000   0.092   0.004   0.192   0.000   0.085   0.213
   0.350   8.000   0.000   0.093   0.004   0.194   0.000   0.086   0.224
   0.375   8.000   0.000   0.094   0.004   0.196   0.000   0.086   0.235
   0.400   8.000   0.000   0.095   0.004   0.198   0.000   0.087   0.245
   0.425   8.000   0.000   0.095   0.003   0.199   0.000   0.087   0.256
   0.450   8.000   0.000   0.096   0.003   0.200   0.000   0.088   0.265
   0.475   9.000   0.000   0.096   0.003   0.202   0.000   0.088   0.275
   0.500   9.000   0.000   0.096   0.003   0.202   0.000   0.088   0.283
   0.525   9.000   0.000   0.096   0.003   0.203   0.000   0.089   0.292
   0.550   9.000   0.000   0.096   0.003   0.204   0.000   0.089   0.300
   0.575   9.000   0.000   0.096   0.003   0.204   0.000   0.089   0.307
   0.600   9.000   0.000   0.096   0.003   0.205   0.000   0.089   0.314
   0.625   9.000   0.000   0.095   0.003   0.205   0.000   0.089   0.321
   0.650   9.000   0.000   0.095   0.003   0.205   0.000   0.089   0.327
   0.675   9.000   0.000   0.095   0.003   0.205   0.000   0.089   0.333
   0.700   9.000   0.000   0.095   0.003   0.205   0.000   0.089   0.339
   0.725   9.000   0.000   0.094   0.003   0.205   0.000   0.089   0.344
   0.750   9.000   0.000   0.094   0.003   0.205   0.000   0.089   0.349
   0.775   9.000   0.000   0.094   0.003   0.205   0.000   0.089   0.354
   0.800   9.000   0.000   0.093   0.003   0.205   0.000   0.089   0.358
   0.825   9.000   0.000   0.093   0.003   0.204   0.000   0.089   0.362
   0.850   9.000   0.000   0.093   0.003   0.204   0.000   0.089   0.366
   0.875   9.000   0.000   0.092   0.003   0.203   0.000   0.089   0.367
   0.900   9.000   0.000   0.092   0.003   0.203   0.000   0.089   0.368
   0.925   9.000   0.000   0.091   0.003   0.202   0.000   0.089   0.369
   0.950   9.000   0.000   0.091   0.003   0.202   0.000   0.089   0.370
   0.975   9.000   0.000   0.091   0.003   0.201   0.000   0.089   0.371
   1.000   9.000   0.000   0.090   0.003   0.200   0.000   0.089   0.372
