  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.118   0.126   0.247
   0.025  26.000   0.119   0.127   0.250
   0.050  27.000   0.120   0.128   0.252
   0.075  27.000   0.121   0.129   0.253
   0.100  26.000   0.121   0.128   0.252
   0.125  26.000   0.120   0.128   0.251
   0.150  26.000   0.119   0.126   0.248
   0.175  25.000   0.118   0.124   0.245
   0.200  26.000   0.116   0.122   0.240
   0.225  24.000   0.114   0.119   0.235
   0.250  22.000   0.112   0.116   0.230
   0.275  24.000   0.110   0.113   0.224
   0.300  24.000   0.108   0.110   0.220
   0.325  24.000   0.107   0.108   0.216
   0.350  22.000   0.105   0.106   0.212
   0.375  22.000   0.104   0.105   0.209
   0.400  22.000   0.102   0.103   0.206
   0.425  22.000   0.101   0.102   0.203
   0.450  22.000   0.100   0.101   0.201
   0.475  22.000   0.098   0.100   0.199
   0.500  22.000   0.097   0.099   0.196
   0.525  22.000   0.096   0.098   0.194
   0.550  21.000   0.094   0.097   0.192
   0.575  21.000   0.093   0.096   0.190
   0.600  20.000   0.092   0.095   0.188
   0.625  20.000   0.091   0.094   0.186
   0.650  20.000   0.090   0.093   0.185
   0.675  20.000   0.089   0.092   0.183
   0.700  20.000   0.088   0.092   0.181
   0.725  20.000   0.087   0.091   0.180
   0.750  20.000   0.086   0.090   0.178
   0.775  19.000   0.086   0.089   0.177
   0.800  19.000   0.085   0.089   0.175
   0.825  19.000   0.084   0.088   0.174
   0.850  19.000   0.084   0.087   0.172
   0.875  19.000   0.083   0.087   0.171
   0.900  20.000   0.082   0.086   0.170
   0.925  20.000   0.082   0.085   0.168
   0.950  21.000   0.081   0.085   0.167
   0.975  21.000   0.080   0.084   0.166
   1.000  21.000   0.080   0.083   0.165
