  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  12.000   0.000   0.000   0.022   0.011   0.000   0.397
   0.025  12.000   0.000   0.000   0.024   0.012   0.000   0.389
   0.050  12.000   0.000   0.000   0.027   0.013   0.000   0.385
   0.075  12.000   0.000   0.000   0.030   0.014   0.000   0.384
   0.100  12.000   0.000   0.000   0.033   0.016   0.000   0.385
   0.125  12.000   0.000   0.000   0.037   0.018   0.000   0.383
   0.150  12.000   0.000   0.000   0.041   0.020   0.000   0.378
   0.175  12.000   0.000   0.000   0.045   0.022   0.000   0.371
   0.200  12.000   0.000   0.000   0.050   0.024   0.000   0.366
   0.225  12.000   0.000   0.000   0.054   0.025   0.000   0.364
   0.250  11.000   0.000   0.000   0.059   0.026   0.000   0.365
   0.275  10.000   0.000   0.000   0.063   0.027   0.000   0.367
   0.300  10.000   0.000   0.001   0.068   0.028   0.000   0.371
   0.325  10.000   0.001   0.001   0.072   0.029   0.000   0.376
   0.350  10.000   0.001   0.001   0.077   0.031   0.000   0.381
   0.375  10.000   0.001   0.001   0.081   0.033   0.000   0.387
   0.400  10.000   0.001   0.002   0.085   0.035   0.000   0.392
   0.425  10.000   0.001   0.002   0.089   0.037   0.000   0.398
   0.450  10.000   0.001   0.002   0.094   0.039   0.000   0.403
   0.475  10.000   0.002   0.002   0.097   0.041   0.000   0.408
   0.500  10.000   0.002   0.002   0.101   0.044   0.000   0.413
   0.525   9.000   0.002   0.002   0.105   0.046   0.000   0.417
   0.550   9.000   0.002   0.002   0.108   0.049   0.000   0.420
   0.575   9.000   0.003   0.002   0.111   0.052   0.000   0.424
   0.600   9.000   0.003   0.002   0.114   0.054   0.000   0.427
   0.625   9.000   0.003   0.002   0.117   0.057   0.000   0.429
   0.650   9.000   0.003   0.002   0.120   0.060   0.000   0.432
   0.675   9.000   0.004   0.002   0.122   0.063   0.000   0.433
   0.700   9.000   0.004   0.002   0.124   0.066   0.000   0.435
   0.725   9.000   0.004   0.002   0.127   0.069   0.000   0.436
   0.750   9.000   0.005   0.002   0.129   0.071   0.000   0.438
   0.775   9.000   0.005   0.002   0.131   0.074   0.000   0.438
   0.800   9.000   0.005   0.002   0.132   0.077   0.000   0.439
   0.825   9.000   0.006   0.002   0.134   0.080   0.000   0.440
   0.850   9.000   0.006   0.002   0.135   0.082   0.000   0.440
   0.875   9.000   0.006   0.002   0.137   0.085   0.000   0.440
   0.900   9.000   0.006   0.002   0.138   0.087   0.000   0.440
   0.925   9.000   0.007   0.001   0.139   0.090   0.000   0.440
   0.950   9.000   0.007   0.001   0.140   0.092   0.000   0.438
   0.975  10.000   0.007   0.001   0.140   0.094   0.000   0.435
   1.000  10.000   0.007   0.001   0.141   0.096   0.000   0.433
