  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.122   0.115   0.233
   0.025  26.000   0.122   0.115   0.234
   0.050  27.000   0.122   0.114   0.233
   0.075  26.000   0.121   0.113   0.230
   0.100  24.000   0.118   0.111   0.226
   0.125  23.000   0.114   0.109   0.220
   0.150  20.000   0.109   0.106   0.214
   0.175  20.000   0.105   0.103   0.207
   0.200  21.000   0.101   0.100   0.201
   0.225  20.000   0.097   0.098   0.196
   0.250  20.000   0.094   0.096   0.191
   0.275  21.000   0.092   0.094   0.187
   0.300  19.000   0.089   0.092   0.183
   0.325  19.000   0.087   0.090   0.179
   0.350  19.000   0.086   0.089   0.176
   0.375  19.000   0.084   0.087   0.173
   0.400  19.000   0.083   0.086   0.170
   0.425  22.000   0.081   0.085   0.167
   0.450  22.000   0.080   0.083   0.165
   0.475  22.000   0.079   0.082   0.162
   0.500  21.000   0.078   0.081   0.160
   0.525  21.000   0.077   0.079   0.157
   0.550  22.000   0.076   0.078   0.155
   0.575  22.000   0.075   0.077   0.152
   0.600  22.000   0.074   0.075   0.150
   0.625  22.000   0.073   0.074   0.147
   0.650  22.000   0.071   0.072   0.144
   0.675  22.000   0.070   0.071   0.141
   0.700  22.000   0.069   0.069   0.138
   0.725  22.000   0.067   0.068   0.135
   0.750  22.000   0.065   0.066   0.132
   0.775  22.000   0.063   0.065   0.128
   0.800  23.000   0.061   0.063   0.125
   0.825  22.000   0.059   0.062   0.122
   0.850  21.000   0.058   0.060   0.120
   0.875  23.000   0.058   0.059   0.118
   0.900  21.000   0.058   0.059   0.117
   0.925  20.000   0.059   0.059   0.118
   0.950  24.000   0.060   0.059   0.119
   0.975  25.000   0.061   0.059   0.120
   1.000  26.000   0.062   0.060   0.121
