  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.209   0.093   0.000   0.175   0.006   0.073
   0.025   6.000   0.000   0.206   0.093   0.000   0.176   0.006   0.073
   0.050   6.000   0.000   0.204   0.093   0.000   0.177   0.005   0.073
   0.075   6.000   0.000   0.203   0.093   0.000   0.177   0.005   0.075
   0.100   6.000   0.000   0.203   0.093   0.000   0.178   0.005   0.077
   0.125   6.000   0.000   0.202   0.092   0.000   0.178   0.005   0.079
   0.150   6.000   0.000   0.201   0.092   0.001   0.180   0.005   0.082
   0.175   6.000   0.000   0.200   0.093   0.001   0.184   0.005   0.085
   0.200   6.000   0.000   0.199   0.094   0.001   0.188   0.005   0.087
   0.225   6.000   0.000   0.197   0.096   0.001   0.194   0.005   0.090
   0.250   6.000   0.000   0.196   0.099   0.001   0.201   0.005   0.092
   0.275   6.000   0.000   0.195   0.101   0.001   0.210   0.005   0.094
   0.300   6.000   0.000   0.194   0.104   0.001   0.218   0.005   0.095
   0.325   6.000   0.000   0.194   0.108   0.001   0.228   0.006   0.095
   0.350   6.000   0.000   0.193   0.111   0.001   0.238   0.006   0.095
   0.375   6.000   0.000   0.192   0.114   0.001   0.249   0.006   0.094
   0.400   6.000   0.000   0.191   0.117   0.001   0.260   0.006   0.091
   0.425   6.000   0.000   0.191   0.121   0.001   0.272   0.007   0.088
   0.450   6.000   0.000   0.190   0.124   0.001   0.283   0.007   0.084
   0.475   5.000   0.000   0.189   0.127   0.001   0.296   0.007   0.079
   0.500   5.000   0.000   0.188   0.130   0.001   0.308   0.007   0.074
   0.525   5.000   0.000   0.187   0.133   0.001   0.321   0.007   0.068
   0.550   5.000   0.000   0.187   0.136   0.001   0.334   0.007   0.061
   0.575   5.000   0.000   0.186   0.139   0.001   0.347   0.007   0.053
   0.600   3.000   0.000   0.185   0.142   0.002   0.359   0.007   0.045
   0.625   3.000   0.000   0.184   0.144   0.002   0.372   0.007   0.037
   0.650   3.000   0.000   0.183   0.147   0.002   0.384   0.008   0.030
   0.675   3.000   0.000   0.183   0.149   0.002   0.395   0.008   0.022
   0.700   3.000   0.000   0.182   0.151   0.002   0.405   0.008   0.016
   0.725   3.000   0.000   0.181   0.153   0.002   0.413   0.008   0.011
   0.750   3.000   0.000   0.179   0.154   0.002   0.420   0.008   0.008
   0.775   3.000   0.000   0.178   0.155   0.002   0.424   0.008   0.006
   0.800   3.000   0.000   0.176   0.155   0.002   0.427   0.007   0.006
   0.825   3.000   0.000   0.174   0.154   0.002   0.429   0.007   0.009
   0.850   3.000   0.000   0.171   0.152   0.003   0.429   0.007   0.013
   0.875   3.000   0.000   0.169   0.150   0.003   0.427   0.007   0.019
   0.900   3.000   0.000   0.165   0.146   0.003   0.425   0.006   0.027
   0.925   3.000   0.000   0.162   0.142   0.003   0.422   0.006   0.035
   0.950   3.000   0.000   0.158   0.138   0.003   0.419   0.005   0.044
   0.975   3.000   0.000   0.155   0.133   0.004   0.415   0.005   0.054
   1.000   4.000   0.000   0.151   0.128   0.004   0.412   0.005   0.064
