  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.006   0.007   0.221   0.021   0.245   0.000   0.041
   0.025   5.000   0.005   0.009   0.215   0.022   0.249   0.000   0.037
   0.050   4.000   0.004   0.010   0.211   0.023   0.253   0.000   0.033
   0.075   4.000   0.004   0.012   0.206   0.025   0.258   0.000   0.029
   0.100   5.000   0.003   0.014   0.202   0.027   0.264   0.000   0.026
   0.125   5.000   0.003   0.017   0.199   0.029   0.270   0.000   0.023
   0.150   4.000   0.003   0.020   0.196   0.032   0.277   0.000   0.020
   0.175   4.000   0.002   0.023   0.194   0.035   0.285   0.000   0.017
   0.200   4.000   0.002   0.026   0.192   0.037   0.293   0.000   0.015
   0.225   4.000   0.002   0.030   0.190   0.040   0.301   0.000   0.013
   0.250   4.000   0.001   0.034   0.188   0.042   0.309   0.000   0.011
   0.275   4.000   0.001   0.038   0.186   0.044   0.316   0.000   0.010
   0.300   4.000   0.001   0.043   0.184   0.046   0.324   0.000   0.009
   0.325   4.000   0.001   0.047   0.181   0.047   0.330   0.000   0.010
   0.350   4.000   0.001   0.051   0.178   0.047   0.335   0.000   0.011
   0.375   4.000   0.001   0.056   0.174   0.047   0.339   0.000   0.014
   0.400   4.000   0.001   0.060   0.169   0.047   0.343   0.000   0.018
   0.425   4.000   0.000   0.064   0.165   0.045   0.345   0.000   0.023
   0.450   4.000   0.000   0.068   0.159   0.044   0.347   0.000   0.028
   0.475   4.000   0.000   0.072   0.152   0.042   0.346   0.000   0.035
   0.500   5.000   0.000   0.075   0.145   0.039   0.342   0.000   0.042
   0.525   5.000   0.000   0.078   0.137   0.036   0.336   0.000   0.048
   0.550   6.000   0.000   0.080   0.131   0.033   0.330   0.000   0.052
   0.575   6.000   0.000   0.081   0.126   0.030   0.325   0.000   0.055
   0.600   6.000   0.000   0.082   0.123   0.028   0.321   0.000   0.058
   0.625   6.000   0.000   0.083   0.121   0.027   0.319   0.000   0.061
   0.650   6.000   0.000   0.084   0.119   0.025   0.317   0.000   0.063
   0.675   6.000   0.000   0.085   0.117   0.024   0.316   0.000   0.066
   0.700   6.000   0.000   0.085   0.116   0.023   0.316   0.000   0.070
   0.725   6.000   0.000   0.085   0.115   0.023   0.317   0.000   0.074
   0.750   6.000   0.000   0.085   0.114   0.022   0.317   0.000   0.078
   0.775   6.000   0.000   0.085   0.112   0.021   0.317   0.000   0.083
   0.800   6.000   0.000   0.085   0.111   0.021   0.318   0.000   0.088
   0.825   6.000   0.000   0.084   0.109   0.021   0.318   0.000   0.094
   0.850   6.000   0.000   0.084   0.107   0.020   0.319   0.000   0.100
   0.875   6.000   0.000   0.083   0.105   0.020   0.319   0.000   0.106
   0.900   6.000   0.000   0.082   0.103   0.019   0.319   0.000   0.113
   0.925   7.000   0.000   0.081   0.101   0.019   0.320   0.000   0.120
   0.950   7.000   0.000   0.080   0.099   0.019   0.319   0.000   0.127
   0.975   7.000   0.000   0.079   0.097   0.019   0.319   0.000   0.134
   1.000   7.000   0.000   0.077   0.094   0.018   0.319   0.000   0.142
