  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.129   0.137   0.269
   0.025  26.000   0.132   0.138   0.273
   0.050  25.000   0.133   0.139   0.274
   0.075  25.000   0.135   0.138   0.274
   0.100  21.000   0.135   0.138   0.275
   0.125  20.000   0.135   0.139   0.276
   0.150  21.000   0.135   0.141   0.278
   0.175  21.000   0.133   0.142   0.279
   0.200  21.000   0.132   0.142   0.278
   0.225  19.000   0.130   0.141   0.275
   0.250  21.000   0.128   0.139   0.271
   0.275  21.000   0.125   0.136   0.266
   0.300  21.000   0.122   0.133   0.260
   0.325  21.000   0.119   0.130   0.253
   0.350  21.000   0.116   0.126   0.246
   0.375  21.000   0.112   0.122   0.239
   0.400  21.000   0.109   0.119   0.232
   0.425  21.000   0.106   0.115   0.225
   0.450  21.000   0.103   0.112   0.218
   0.475  21.000   0.099   0.108   0.211
   0.500  21.000   0.097   0.105   0.205
   0.525  20.000   0.094   0.102   0.199
   0.550  19.000   0.091   0.099   0.194
   0.575  19.000   0.089   0.097   0.189
   0.600  19.000   0.087   0.094   0.184
   0.625  19.000   0.085   0.092   0.180
   0.650  19.000   0.083   0.090   0.176
   0.675  19.000   0.081   0.088   0.172
   0.700  19.000   0.080   0.086   0.169
   0.725  19.000   0.078   0.085   0.166
   0.750  19.000   0.077   0.083   0.163
   0.775  19.000   0.076   0.082   0.161
   0.800  20.000   0.075   0.081   0.159
   0.825  20.000   0.075   0.080   0.157
   0.850  20.000   0.074   0.079   0.155
   0.875  20.000   0.074   0.078   0.154
   0.900  20.000   0.073   0.078   0.153
   0.925  19.000   0.073   0.077   0.152
   0.950  19.000   0.074   0.078   0.153
   0.975  18.000   0.074   0.078   0.154
   1.000  18.000   0.075   0.078   0.155
