  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.001   0.056   0.162   0.113   0.001   0.192   0.035
   0.025   6.000   0.001   0.052   0.159   0.114   0.001   0.194   0.034
   0.050   6.000   0.001   0.049   0.155   0.115   0.001   0.196   0.033
   0.075   5.000   0.001   0.046   0.153   0.116   0.001   0.199   0.032
   0.100   5.000   0.001   0.043   0.151   0.118   0.001   0.201   0.032
   0.125   5.000   0.001   0.041   0.149   0.119   0.001   0.204   0.033
   0.150   5.000   0.001   0.040   0.147   0.120   0.001   0.206   0.034
   0.175   5.000   0.001   0.038   0.146   0.121   0.001   0.208   0.037
   0.200   5.000   0.001   0.037   0.145   0.123   0.001   0.210   0.040
   0.225   5.000   0.001   0.035   0.145   0.124   0.001   0.211   0.044
   0.250   5.000   0.001   0.033   0.145   0.125   0.001   0.214   0.049
   0.275   5.000   0.001   0.031   0.145   0.126   0.001   0.216   0.054
   0.300   6.000   0.001   0.029   0.146   0.127   0.001   0.220   0.061
   0.325   6.000   0.001   0.027   0.147   0.128   0.001   0.223   0.068
   0.350   6.000   0.001   0.024   0.148   0.128   0.001   0.227   0.077
   0.375   6.000   0.001   0.021   0.149   0.128   0.001   0.231   0.086
   0.400   6.000   0.002   0.019   0.150   0.128   0.001   0.235   0.096
   0.425   6.000   0.002   0.016   0.150   0.127   0.001   0.238   0.107
   0.450   6.000   0.002   0.013   0.150   0.126   0.001   0.242   0.118
   0.475   5.000   0.003   0.010   0.149   0.125   0.002   0.245   0.129
   0.500   5.000   0.003   0.008   0.148   0.123   0.002   0.248   0.141
   0.525   6.000   0.004   0.006   0.146   0.121   0.002   0.250   0.153
   0.550   6.000   0.004   0.004   0.143   0.119   0.002   0.252   0.165
   0.575   6.000   0.005   0.003   0.140   0.117   0.002   0.254   0.177
   0.600   6.000   0.006   0.002   0.137   0.114   0.002   0.255   0.189
   0.625   6.000   0.007   0.001   0.133   0.111   0.002   0.256   0.200
   0.650   6.000   0.008   0.001   0.129   0.108   0.003   0.257   0.211
   0.675   6.000   0.009   0.000   0.125   0.105   0.003   0.257   0.222
   0.700   6.000   0.010   0.000   0.121   0.102   0.003   0.258   0.233
   0.725   6.000   0.010   0.000   0.117   0.099   0.003   0.258   0.243
   0.750   7.000   0.011   0.000   0.113   0.096   0.004   0.258   0.253
   0.775   7.000   0.012   0.000   0.109   0.093   0.004   0.258   0.263
   0.800   9.000   0.013   0.000   0.106   0.090   0.004   0.258   0.273
   0.825   9.000   0.014   0.000   0.102   0.087   0.004   0.257   0.282
   0.850   9.000   0.015   0.000   0.099   0.084   0.005   0.257   0.291
   0.875   9.000   0.015   0.000   0.095   0.082   0.005   0.257   0.300
   0.900   9.000   0.016   0.000   0.092   0.079   0.005   0.256   0.308
   0.925   9.000   0.016   0.000   0.089   0.076   0.006   0.256   0.317
   0.950   9.000   0.017   0.000   0.086   0.074   0.006   0.255   0.324
   0.975   9.000   0.017   0.000   0.083   0.071   0.006   0.254   0.331
   1.000   9.000   0.018   0.000   0.080   0.069   0.007   0.253   0.336
