  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.115   0.111   0.224
   0.025  22.000   0.114   0.112   0.225
   0.050  21.000   0.112   0.112   0.224
   0.075  20.000   0.110   0.112   0.223
   0.100  18.000   0.108   0.111   0.220
   0.125  16.000   0.106   0.111   0.218
   0.150  16.000   0.105   0.111   0.218
   0.175  19.000   0.105   0.112   0.220
   0.200  20.000   0.106   0.113   0.222
   0.225  21.000   0.107   0.114   0.223
   0.250  21.000   0.107   0.114   0.224
   0.275  21.000   0.107   0.114   0.224
   0.300  22.000   0.107   0.114   0.224
   0.325  23.000   0.106   0.113   0.222
   0.350  23.000   0.105   0.112   0.220
   0.375  23.000   0.104   0.111   0.218
   0.400  23.000   0.103   0.110   0.216
   0.425  23.000   0.102   0.108   0.213
   0.450  23.000   0.100   0.107   0.210
   0.475  22.000   0.099   0.105   0.207
   0.500  21.000   0.097   0.104   0.204
   0.525  20.000   0.096   0.102   0.201
   0.550  20.000   0.094   0.101   0.198
   0.575  20.000   0.093   0.099   0.195
   0.600  20.000   0.092   0.098   0.192
   0.625  20.000   0.090   0.097   0.189
   0.650  20.000   0.089   0.095   0.187
   0.675  20.000   0.088   0.094   0.184
   0.700  20.000   0.087   0.093   0.182
   0.725  20.000   0.086   0.091   0.179
   0.750  20.000   0.084   0.090   0.177
   0.775  20.000   0.083   0.089   0.175
   0.800  20.000   0.082   0.088   0.173
   0.825  20.000   0.081   0.087   0.171
   0.850  20.000   0.081   0.086   0.169
   0.875  20.000   0.080   0.085   0.167
   0.900  20.000   0.079   0.084   0.165
   0.925  20.000   0.078   0.083   0.163
   0.950  20.000   0.077   0.082   0.162
   0.975  20.000   0.077   0.082   0.160
   1.000  20.000   0.077   0.082   0.161
