  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  13.000   0.000   0.001   0.000   0.000   0.013   0.002   0.406
   0.025  13.000   0.000   0.001   0.000   0.000   0.015   0.003   0.399
   0.050  12.000   0.000   0.000   0.000   0.000   0.017   0.003   0.395
   0.075  12.000   0.000   0.000   0.000   0.000   0.019   0.003   0.391
   0.100  13.000   0.000   0.000   0.000   0.000   0.022   0.004   0.387
   0.125  13.000   0.000   0.000   0.000   0.000   0.025   0.005   0.383
   0.150  12.000   0.000   0.000   0.000   0.000   0.028   0.006   0.381
   0.175  12.000   0.000   0.000   0.000   0.000   0.030   0.006   0.381
   0.200  12.000   0.000   0.000   0.000   0.000   0.032   0.007   0.383
   0.225  12.000   0.000   0.000   0.000   0.000   0.034   0.008   0.388
   0.250  12.000   0.000   0.000   0.000   0.000   0.036   0.010   0.393
   0.275  12.000   0.000   0.000   0.000   0.000   0.039   0.011   0.400
   0.300  12.000   0.000   0.000   0.000   0.000   0.042   0.012   0.407
   0.325  12.000   0.000   0.000   0.000   0.000   0.045   0.014   0.414
   0.350  12.000   0.000   0.000   0.000   0.000   0.049   0.016   0.422
   0.375  12.000   0.000   0.000   0.000   0.000   0.052   0.018   0.429
   0.400  12.000   0.000   0.000   0.000   0.000   0.056   0.020   0.435
   0.425  12.000   0.000   0.000   0.000   0.000   0.060   0.022   0.442
   0.450  12.000   0.000   0.001   0.000   0.000   0.064   0.025   0.447
   0.475  12.000   0.000   0.001   0.000   0.000   0.068   0.027   0.452
   0.500  12.000   0.000   0.001   0.000   0.000   0.072   0.030   0.456
   0.525  12.000   0.000   0.002   0.000   0.000   0.076   0.033   0.459
   0.550  12.000   0.000   0.002   0.000   0.000   0.080   0.036   0.462
   0.575  12.000   0.000   0.003   0.000   0.000   0.084   0.039   0.464
   0.600  11.000   0.000   0.003   0.000   0.000   0.087   0.042   0.465
   0.625  11.000   0.000   0.004   0.000   0.000   0.090   0.046   0.466
   0.650  11.000   0.000   0.005   0.000   0.000   0.094   0.049   0.467
   0.675  10.000   0.000   0.005   0.000   0.000   0.097   0.052   0.467
   0.700  10.000   0.000   0.006   0.000   0.000   0.100   0.055   0.467
   0.725  11.000   0.000   0.007   0.000   0.000   0.102   0.059   0.466
   0.750  11.000   0.001   0.008   0.000   0.000   0.105   0.062   0.465
   0.775  11.000   0.001   0.009   0.000   0.000   0.107   0.065   0.464
   0.800  11.000   0.001   0.010   0.000   0.000   0.109   0.068   0.463
   0.825  11.000   0.001   0.011   0.000   0.000   0.112   0.071   0.462
   0.850  11.000   0.001   0.012   0.000   0.000   0.114   0.074   0.461
   0.875  11.000   0.001   0.013   0.000   0.000   0.116   0.077   0.459
   0.900  11.000   0.002   0.014   0.000   0.000   0.117   0.079   0.457
   0.925  11.000   0.002   0.015   0.000   0.000   0.119   0.082   0.456
   0.950  11.000   0.002   0.016   0.000   0.000   0.120   0.084   0.451
   0.975  11.000   0.002   0.017   0.000   0.000   0.121   0.086   0.447
   1.000  11.000   0.003   0.018   0.000   0.000   0.122   0.088   0.443
