TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  152.53   97.17  100.70  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
   96.00   25.71  -96.00   0.0003500
