  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.162   0.008   0.129   0.024   0.000   0.157
   0.025   7.000   0.158   0.008   0.127   0.018   0.000   0.163
   0.050   8.000   0.154   0.008   0.125   0.014   0.000   0.166
   0.075   8.000   0.150   0.007   0.123   0.011   0.000   0.169
   0.100   8.000   0.147   0.007   0.123   0.008   0.000   0.172
   0.125   7.000   0.143   0.006   0.122   0.007   0.000   0.175
   0.150   7.000   0.141   0.006   0.122   0.006   0.000   0.179
   0.175   7.000   0.139   0.005   0.123   0.005   0.000   0.183
   0.200   7.000   0.137   0.005   0.124   0.004   0.000   0.189
   0.225   7.000   0.136   0.005   0.125   0.004   0.000   0.195
   0.250   7.000   0.136   0.004   0.127   0.003   0.000   0.202
   0.275   7.000   0.136   0.004   0.129   0.003   0.000   0.209
   0.300   7.000   0.136   0.004   0.131   0.002   0.000   0.216
   0.325   7.000   0.137   0.004   0.133   0.002   0.000   0.224
   0.350   7.000   0.138   0.003   0.136   0.002   0.000   0.232
   0.375   7.000   0.139   0.003   0.139   0.001   0.000   0.239
   0.400   7.000   0.139   0.003   0.142   0.001   0.000   0.247
   0.425   7.000   0.140   0.003   0.145   0.001   0.000   0.254
   0.450   7.000   0.141   0.003   0.148   0.001   0.000   0.261
   0.475   7.000   0.142   0.003   0.151   0.000   0.000   0.268
   0.500   7.000   0.142   0.002   0.155   0.000   0.000   0.274
   0.525   8.000   0.143   0.002   0.158   0.000   0.000   0.280
   0.550   8.000   0.143   0.002   0.161   0.000   0.000   0.286
   0.575   9.000   0.143   0.002   0.165   0.000   0.000   0.291
   0.600   9.000   0.143   0.002   0.169   0.000   0.000   0.296
   0.625   9.000   0.142   0.002   0.172   0.000   0.000   0.301
   0.650   9.000   0.141   0.001   0.176   0.000   0.000   0.305
   0.675   9.000   0.141   0.001   0.180   0.000   0.000   0.309
   0.700   9.000   0.139   0.001   0.184   0.000   0.000   0.313
   0.725   9.000   0.138   0.001   0.188   0.000   0.000   0.317
   0.750   9.000   0.136   0.001   0.192   0.000   0.000   0.320
   0.775   9.000   0.134   0.001   0.197   0.000   0.000   0.323
   0.800   9.000   0.132   0.001   0.201   0.000   0.000   0.326
   0.825   9.000   0.129   0.000   0.206   0.000   0.000   0.329
   0.850   9.000   0.126   0.000   0.211   0.000   0.000   0.332
   0.875   9.000   0.122   0.000   0.216   0.000   0.000   0.334
   0.900   8.000   0.119   0.000   0.221   0.000   0.000   0.337
   0.925   8.000   0.115   0.000   0.227   0.000   0.000   0.339
   0.950   8.000   0.110   0.000   0.232   0.000   0.000   0.342
   0.975   8.000   0.105   0.000   0.238   0.000   0.000   0.344
   1.000   8.000   0.100   0.000   0.243   0.000   0.000   0.344
