  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.011   0.301   0.053   0.000   0.003   0.159
   0.025   6.000   0.014   0.296   0.052   0.000   0.003   0.161
   0.050   7.000   0.018   0.290   0.051   0.000   0.003   0.164
   0.075   7.000   0.022   0.284   0.050   0.000   0.003   0.164
   0.100   7.000   0.026   0.277   0.049   0.000   0.003   0.164
   0.125   7.000   0.030   0.270   0.047   0.000   0.003   0.164
   0.150   7.000   0.034   0.264   0.046   0.000   0.003   0.164
   0.175   7.000   0.038   0.259   0.046   0.000   0.003   0.166
   0.200   7.000   0.041   0.254   0.046   0.000   0.003   0.168
   0.225   7.000   0.044   0.250   0.045   0.000   0.003   0.171
   0.250   7.000   0.047   0.246   0.045   0.000   0.004   0.175
   0.275   7.000   0.051   0.243   0.045   0.000   0.004   0.180
   0.300   8.000   0.054   0.241   0.044   0.000   0.004   0.185
   0.325   8.000   0.057   0.239   0.044   0.000   0.004   0.191
   0.350   8.000   0.061   0.237   0.043   0.000   0.004   0.197
   0.375   8.000   0.064   0.235   0.042   0.000   0.004   0.203
   0.400   8.000   0.068   0.234   0.041   0.000   0.004   0.209
   0.425   8.000   0.071   0.233   0.039   0.000   0.004   0.216
   0.450   8.000   0.075   0.233   0.038   0.000   0.004   0.223
   0.475   8.000   0.078   0.232   0.036   0.000   0.004   0.230
   0.500   8.000   0.082   0.232   0.034   0.000   0.004   0.237
   0.525   8.000   0.086   0.232   0.032   0.000   0.004   0.243
   0.550   8.000   0.089   0.232   0.030   0.000   0.003   0.250
   0.575   8.000   0.093   0.232   0.027   0.000   0.003   0.256
   0.600   8.000   0.096   0.232   0.025   0.000   0.003   0.263
   0.625   8.000   0.099   0.232   0.022   0.000   0.003   0.269
   0.650   8.000   0.102   0.232   0.020   0.000   0.002   0.275
   0.675   8.000   0.105   0.233   0.018   0.000   0.002   0.280
   0.700   8.000   0.108   0.233   0.016   0.000   0.002   0.286
   0.725   6.000   0.111   0.233   0.014   0.000   0.002   0.291
   0.750   6.000   0.113   0.233   0.012   0.000   0.001   0.295
   0.775   6.000   0.115   0.233   0.011   0.000   0.001   0.299
   0.800   6.000   0.117   0.233   0.010   0.000   0.001   0.303
   0.825   7.000   0.119   0.233   0.009   0.000   0.001   0.307
   0.850   7.000   0.121   0.232   0.008   0.000   0.001   0.310
   0.875   7.000   0.123   0.232   0.008   0.000   0.000   0.313
   0.900   7.000   0.125   0.232   0.007   0.000   0.000   0.316
   0.925   8.000   0.126   0.231   0.007   0.000   0.000   0.319
   0.950   8.000   0.128   0.231   0.007   0.000   0.000   0.321
   0.975   8.000   0.130   0.230   0.007   0.000   0.000   0.323
   1.000   8.000   0.131   0.230   0.007   0.000   0.000   0.325
