  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.127   0.128   0.256
   0.025  18.000   0.126   0.130   0.257
   0.050  18.000   0.126   0.133   0.261
   0.075  21.000   0.126   0.135   0.265
   0.100  21.000   0.127   0.137   0.269
   0.125  21.000   0.128   0.139   0.272
   0.150  21.000   0.128   0.140   0.273
   0.175  22.000   0.128   0.139   0.272
   0.200  22.000   0.128   0.139   0.271
   0.225  22.000   0.126   0.137   0.268
   0.250  22.000   0.125   0.136   0.265
   0.275  22.000   0.123   0.133   0.261
   0.300  23.000   0.121   0.131   0.256
   0.325  23.000   0.118   0.128   0.251
   0.350  23.000   0.116   0.125   0.245
   0.375  23.000   0.113   0.122   0.239
   0.400  23.000   0.110   0.119   0.234
   0.425  23.000   0.108   0.117   0.228
   0.450  23.000   0.105   0.114   0.222
   0.475  21.000   0.103   0.111   0.217
   0.500  21.000   0.100   0.108   0.212
   0.525  21.000   0.098   0.105   0.207
   0.550  21.000   0.096   0.103   0.202
   0.575  21.000   0.094   0.101   0.197
   0.600  21.000   0.092   0.098   0.193
   0.625  21.000   0.090   0.096   0.189
   0.650  21.000   0.088   0.094   0.185
   0.675  21.000   0.087   0.092   0.181
   0.700  21.000   0.085   0.091   0.178
   0.725  21.000   0.084   0.089   0.175
   0.750  21.000   0.082   0.087   0.172
   0.775  21.000   0.081   0.086   0.169
   0.800  21.000   0.079   0.084   0.166
   0.825  21.000   0.078   0.083   0.163
   0.850  21.000   0.077   0.081   0.160
   0.875  21.000   0.075   0.080   0.157
   0.900  21.000   0.074   0.079   0.155
   0.925  21.000   0.073   0.077   0.152
   0.950  21.000   0.071   0.076   0.150
   0.975  21.000   0.071   0.076   0.148
   1.000  21.000   0.070   0.075   0.147
