  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.002   0.327   0.000   0.154   0.009   0.111
   0.025   4.000   0.001   0.329   0.001   0.154   0.009   0.114
   0.050   4.000   0.000   0.331   0.002   0.152   0.009   0.118
   0.075   5.000   0.000   0.329   0.004   0.149   0.010   0.122
   0.100   5.000   0.000   0.324   0.008   0.145   0.010   0.123
   0.125   5.000   0.000   0.316   0.011   0.141   0.010   0.124
   0.150   5.000   0.000   0.308   0.015   0.138   0.010   0.124
   0.175   6.000   0.000   0.300   0.019   0.137   0.011   0.126
   0.200   6.000   0.000   0.292   0.023   0.137   0.011   0.128
   0.225   6.000   0.000   0.286   0.026   0.138   0.011   0.132
   0.250   6.000   0.000   0.280   0.030   0.140   0.011   0.136
   0.275   7.000   0.000   0.275   0.034   0.142   0.011   0.140
   0.300   7.000   0.000   0.271   0.039   0.146   0.011   0.145
   0.325   7.000   0.000   0.267   0.043   0.149   0.012   0.149
   0.350   7.000   0.000   0.264   0.047   0.153   0.012   0.153
   0.375   7.000   0.000   0.260   0.052   0.158   0.012   0.157
   0.400   7.000   0.000   0.258   0.056   0.163   0.012   0.160
   0.425   7.000   0.000   0.255   0.061   0.167   0.012   0.163
   0.450   7.000   0.000   0.253   0.065   0.173   0.012   0.165
   0.475   7.000   0.000   0.250   0.070   0.178   0.012   0.166
   0.500   7.000   0.000   0.248   0.074   0.183   0.012   0.168
   0.525   8.000   0.000   0.246   0.078   0.189   0.012   0.168
   0.550   8.000   0.000   0.243   0.083   0.195   0.012   0.168
   0.575   8.000   0.000   0.241   0.087   0.201   0.012   0.168
   0.600   8.000   0.000   0.239   0.091   0.207   0.013   0.167
   0.625   8.000   0.000   0.237   0.095   0.214   0.013   0.165
   0.650   8.000   0.000   0.234   0.099   0.221   0.013   0.163
   0.675   8.000   0.000   0.232   0.102   0.228   0.013   0.160
   0.700   8.000   0.000   0.230   0.106   0.236   0.013   0.156
   0.725   8.000   0.000   0.228   0.109   0.244   0.013   0.152
   0.750   8.000   0.000   0.225   0.113   0.253   0.013   0.147
   0.775   7.000   0.000   0.223   0.116   0.261   0.013   0.142
   0.800   7.000   0.000   0.221   0.119   0.271   0.013   0.136
   0.825   6.000   0.000   0.218   0.122   0.281   0.013   0.129
   0.850   6.000   0.000   0.216   0.125   0.291   0.013   0.122
   0.875   6.000   0.000   0.214   0.128   0.302   0.013   0.113
   0.900   6.000   0.000   0.212   0.131   0.313   0.013   0.105
   0.925   5.000   0.000   0.210   0.134   0.324   0.013   0.095
   0.950   5.000   0.000   0.208   0.136   0.336   0.014   0.085
   0.975   5.000   0.000   0.206   0.139   0.349   0.014   0.075
   1.000   5.000   0.000   0.204   0.141   0.361   0.014   0.064
