  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.025   0.000   0.093   0.101   0.239   0.000   0.051
   0.025   6.000   0.023   0.000   0.091   0.102   0.232   0.000   0.057
   0.050   6.000   0.020   0.000   0.089   0.103   0.225   0.000   0.063
   0.075   6.000   0.016   0.000   0.086   0.104   0.219   0.000   0.069
   0.100   6.000   0.014   0.000   0.082   0.105   0.211   0.000   0.074
   0.125   6.000   0.012   0.000   0.077   0.105   0.204   0.000   0.079
   0.150   6.000   0.011   0.000   0.072   0.106   0.198   0.000   0.084
   0.175   6.000   0.010   0.000   0.069   0.107   0.193   0.000   0.090
   0.200   6.000   0.010   0.000   0.067   0.108   0.190   0.000   0.096
   0.225   6.000   0.010   0.000   0.066   0.109   0.188   0.000   0.102
   0.250   6.000   0.009   0.000   0.065   0.109   0.187   0.000   0.109
   0.275   6.000   0.009   0.000   0.065   0.110   0.187   0.000   0.117
   0.300   5.000   0.009   0.000   0.065   0.109   0.188   0.000   0.124
   0.325   5.000   0.009   0.000   0.065   0.109   0.189   0.000   0.133
   0.350   5.000   0.009   0.000   0.065   0.109   0.190   0.000   0.141
   0.375   5.000   0.009   0.000   0.065   0.108   0.192   0.000   0.150
   0.400   5.000   0.009   0.000   0.065   0.108   0.194   0.000   0.159
   0.425   5.000   0.009   0.000   0.065   0.107   0.196   0.000   0.168
   0.450   5.000   0.008   0.000   0.065   0.107   0.197   0.000   0.177
   0.475   6.000   0.008   0.000   0.064   0.106   0.199   0.000   0.186
   0.500   7.000   0.008   0.000   0.064   0.105   0.201   0.000   0.195
   0.525   7.000   0.008   0.000   0.063   0.105   0.202   0.000   0.204
   0.550   8.000   0.007   0.000   0.062   0.104   0.204   0.000   0.213
   0.575   8.000   0.007   0.000   0.061   0.103   0.205   0.000   0.222
   0.600   8.000   0.007   0.000   0.060   0.103   0.206   0.000   0.231
   0.625   8.000   0.007   0.000   0.059   0.102   0.207   0.000   0.240
   0.650   8.000   0.007   0.000   0.057   0.101   0.208   0.000   0.248
   0.675   8.000   0.006   0.000   0.056   0.101   0.209   0.000   0.256
   0.700   8.000   0.006   0.000   0.055   0.100   0.209   0.000   0.264
   0.725   8.000   0.006   0.000   0.053   0.100   0.209   0.000   0.271
   0.750   8.000   0.006   0.000   0.052   0.099   0.209   0.000   0.279
   0.775   8.000   0.006   0.000   0.051   0.099   0.210   0.000   0.286
   0.800   8.000   0.006   0.000   0.049   0.098   0.209   0.000   0.293
   0.825   8.000   0.005   0.000   0.048   0.098   0.209   0.000   0.299
   0.850   8.000   0.005   0.000   0.047   0.098   0.209   0.000   0.306
   0.875   8.000   0.005   0.000   0.045   0.097   0.209   0.000   0.312
   0.900   8.000   0.005   0.000   0.044   0.097   0.208   0.000   0.318
   0.925   8.000   0.005   0.000   0.043   0.097   0.208   0.000   0.323
   0.950   8.000   0.005   0.000   0.042   0.096   0.206   0.000   0.326
   0.975   8.000   0.005   0.000   0.040   0.096   0.205   0.000   0.329
   1.000   8.000   0.005   0.000   0.039   0.096   0.203   0.000   0.332
