  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.085   0.164   0.062   0.000   0.096   0.103
   0.025   6.000   0.000   0.081   0.163   0.061   0.000   0.097   0.102
   0.050   6.000   0.000   0.078   0.161   0.060   0.000   0.099   0.102
   0.075   6.000   0.000   0.075   0.161   0.060   0.000   0.101   0.101
   0.100   6.000   0.000   0.072   0.162   0.060   0.000   0.105   0.101
   0.125   6.000   0.000   0.069   0.164   0.061   0.001   0.109   0.101
   0.150   6.000   0.000   0.066   0.166   0.062   0.001   0.113   0.101
   0.175   6.000   0.001   0.064   0.169   0.063   0.001   0.119   0.101
   0.200   6.000   0.001   0.062   0.173   0.065   0.001   0.125   0.101
   0.225   6.000   0.001   0.060   0.177   0.068   0.001   0.132   0.100
   0.250   6.000   0.001   0.057   0.182   0.070   0.001   0.138   0.098
   0.275   6.000   0.001   0.052   0.185   0.072   0.001   0.142   0.094
   0.300   6.000   0.001   0.048   0.186   0.074   0.001   0.146   0.089
   0.325   6.000   0.001   0.045   0.186   0.078   0.001   0.150   0.084
   0.350   6.000   0.001   0.043   0.187   0.081   0.001   0.155   0.078
   0.375   6.000   0.001   0.041   0.187   0.085   0.001   0.162   0.073
   0.400   6.000   0.001   0.039   0.189   0.089   0.001   0.169   0.069
   0.425   6.000   0.001   0.037   0.191   0.093   0.001   0.177   0.064
   0.450   6.000   0.001   0.035   0.193   0.096   0.001   0.186   0.060
   0.475   6.000   0.002   0.032   0.196   0.099   0.001   0.195   0.056
   0.500   6.000   0.002   0.030   0.200   0.102   0.001   0.204   0.052
   0.525   6.000   0.002   0.027   0.203   0.104   0.002   0.214   0.049
   0.550   5.000   0.002   0.024   0.207   0.107   0.002   0.223   0.046
   0.575   5.000   0.003   0.020   0.211   0.108   0.002   0.233   0.043
   0.600   6.000   0.003   0.017   0.214   0.110   0.002   0.242   0.041
   0.625   6.000   0.004   0.014   0.217   0.111   0.002   0.250   0.039
   0.650   4.000   0.005   0.010   0.219   0.111   0.003   0.258   0.038
   0.675   4.000   0.006   0.007   0.220   0.112   0.003   0.265   0.039
   0.700   4.000   0.007   0.005   0.221   0.112   0.003   0.270   0.040
   0.725   4.000   0.009   0.003   0.220   0.111   0.003   0.275   0.042
   0.750   4.000   0.011   0.002   0.217   0.111   0.003   0.279   0.046
   0.775   4.000   0.014   0.001   0.213   0.109   0.004   0.281   0.051
   0.800   5.000   0.016   0.000   0.208   0.108   0.004   0.283   0.057
   0.825   5.000   0.019   0.000   0.202   0.106   0.004   0.284   0.064
   0.850   5.000   0.022   0.000   0.196   0.103   0.004   0.284   0.071
   0.875   5.000   0.025   0.000   0.189   0.101   0.004   0.285   0.080
   0.900   6.000   0.028   0.000   0.183   0.098   0.005   0.285   0.088
   0.925   6.000   0.031   0.000   0.176   0.095   0.005   0.285   0.098
   0.950   6.000   0.033   0.000   0.169   0.092   0.005   0.285   0.107
   0.975   7.000   0.036   0.000   0.162   0.089   0.006   0.285   0.117
   1.000   7.000   0.037   0.000   0.155   0.085   0.006   0.284   0.127
