  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  18.000   0.110   0.107   0.216
   0.025  18.000   0.109   0.106   0.214
   0.050  18.000   0.107   0.105   0.212
   0.075  16.000   0.105   0.104   0.209
   0.100  15.000   0.103   0.103   0.206
   0.125  15.000   0.101   0.103   0.204
   0.150  14.000   0.099   0.102   0.203
   0.175  14.000   0.099   0.102   0.202
   0.200  17.000   0.098   0.102   0.201
   0.225  17.000   0.097   0.101   0.199
   0.250  19.000   0.095   0.100   0.197
   0.275  19.000   0.094   0.098   0.194
   0.300  19.000   0.092   0.097   0.191
   0.325  19.000   0.090   0.095   0.187
   0.350  20.000   0.088   0.093   0.184
   0.375  20.000   0.086   0.092   0.180
   0.400  20.000   0.084   0.090   0.177
   0.425  21.000   0.083   0.089   0.174
   0.450  21.000   0.081   0.087   0.171
   0.475  21.000   0.080   0.086   0.169
   0.500  20.000   0.079   0.085   0.167
   0.525  20.000   0.078   0.085   0.165
   0.550  19.000   0.077   0.084   0.164
   0.575  19.000   0.077   0.084   0.163
   0.600  19.000   0.076   0.083   0.162
   0.625  19.000   0.076   0.083   0.161
   0.650  19.000   0.076   0.082   0.161
   0.675  19.000   0.075   0.082   0.160
   0.700  19.000   0.075   0.082   0.160
   0.725  19.000   0.075   0.081   0.159
   0.750  19.000   0.075   0.081   0.158
   0.775  19.000   0.074   0.081   0.158
   0.800  19.000   0.074   0.080   0.157
   0.825  20.000   0.074   0.080   0.156
   0.850  20.000   0.073   0.080   0.156
   0.875  20.000   0.073   0.079   0.155
   0.900  20.000   0.072   0.079   0.154
   0.925  22.000   0.072   0.078   0.153
   0.950  22.000   0.072   0.078   0.152
   0.975  23.000   0.071   0.077   0.151
   1.000  23.000   0.071   0.077   0.150
