  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.118   0.112   0.227
   0.025  20.000   0.115   0.110   0.223
   0.050  19.000   0.112   0.108   0.218
   0.075  18.000   0.108   0.105   0.212
   0.100  19.000   0.106   0.103   0.207
   0.125  19.000   0.103   0.101   0.203
   0.150  19.000   0.101   0.099   0.199
   0.175  20.000   0.099   0.097   0.195
   0.200  20.000   0.097   0.095   0.191
   0.225  21.000   0.095   0.093   0.187
   0.250  21.000   0.093   0.092   0.184
   0.275  21.000   0.092   0.090   0.181
   0.300  21.000   0.090   0.089   0.178
   0.325  21.000   0.089   0.087   0.176
   0.350  21.000   0.087   0.086   0.173
   0.375  23.000   0.086   0.085   0.171
   0.400  23.000   0.085   0.084   0.168
   0.425  23.000   0.084   0.083   0.166
   0.450  23.000   0.083   0.081   0.164
   0.475  23.000   0.082   0.080   0.161
   0.500  23.000   0.081   0.079   0.159
   0.525  23.000   0.079   0.077   0.156
   0.550  22.000   0.078   0.076   0.153
   0.575  21.000   0.077   0.075   0.151
   0.600  21.000   0.075   0.073   0.148
   0.625  21.000   0.074   0.072   0.145
   0.650  22.000   0.072   0.071   0.143
   0.675  25.000   0.071   0.070   0.141
   0.700  27.000   0.069   0.070   0.139
   0.725  27.000   0.068   0.069   0.137
   0.750  26.000   0.066   0.068   0.135
   0.775  26.000   0.065   0.068   0.134
   0.800  26.000   0.064   0.067   0.132
   0.825  27.000   0.062   0.066   0.130
   0.850  27.000   0.061   0.066   0.129
   0.875  27.000   0.060   0.065   0.127
   0.900  29.000   0.059   0.064   0.125
   0.925  29.000   0.058   0.063   0.123
   0.950  29.000   0.057   0.062   0.122
   0.975  28.000   0.057   0.062   0.120
   1.000  28.000   0.056   0.061   0.119
