  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.007   0.016   0.332   0.000   0.000   0.213
   0.025   8.000   0.006   0.021   0.324   0.000   0.000   0.212
   0.050   8.000   0.005   0.026   0.316   0.000   0.000   0.212
   0.075   8.000   0.004   0.031   0.309   0.000   0.000   0.213
   0.100   8.000   0.003   0.036   0.301   0.000   0.000   0.216
   0.125   8.000   0.003   0.041   0.295   0.000   0.000   0.220
   0.150   8.000   0.002   0.046   0.289   0.000   0.000   0.225
   0.175   8.000   0.002   0.051   0.283   0.000   0.000   0.231
   0.200   8.000   0.002   0.057   0.278   0.000   0.000   0.238
   0.225   8.000   0.002   0.063   0.273   0.000   0.000   0.245
   0.250   8.000   0.001   0.069   0.269   0.000   0.000   0.252
   0.275   8.000   0.001   0.074   0.264   0.000   0.000   0.259
   0.300   8.000   0.001   0.080   0.260   0.000   0.000   0.266
   0.325   8.000   0.001   0.084   0.256   0.000   0.000   0.271
   0.350   8.000   0.001   0.088   0.251   0.000   0.000   0.275
   0.375   8.000   0.001   0.092   0.245   0.000   0.000   0.277
   0.400   8.000   0.001   0.097   0.238   0.000   0.000   0.278
   0.425   8.000   0.001   0.102   0.231   0.000   0.000   0.280
   0.450   8.000   0.001   0.107   0.224   0.000   0.000   0.281
   0.475   8.000   0.000   0.113   0.217   0.000   0.000   0.283
   0.500   8.000   0.000   0.119   0.211   0.000   0.000   0.285
   0.525   8.000   0.000   0.125   0.205   0.000   0.000   0.287
   0.550   8.000   0.000   0.130   0.200   0.000   0.000   0.290
   0.575   8.000   0.000   0.136   0.195   0.000   0.000   0.293
   0.600   8.000   0.000   0.141   0.191   0.000   0.000   0.296
   0.625   8.000   0.000   0.145   0.187   0.000   0.000   0.299
   0.650   8.000   0.000   0.150   0.184   0.000   0.000   0.302
   0.675   8.000   0.000   0.154   0.182   0.000   0.000   0.305
   0.700   8.000   0.000   0.158   0.180   0.000   0.000   0.309
   0.725   8.000   0.000   0.161   0.178   0.000   0.000   0.312
   0.750   8.000   0.000   0.164   0.177   0.000   0.000   0.315
   0.775   8.000   0.000   0.167   0.175   0.000   0.000   0.318
   0.800   9.000   0.000   0.170   0.175   0.000   0.000   0.320
   0.825   9.000   0.000   0.172   0.174   0.000   0.000   0.323
   0.850   9.000   0.000   0.174   0.173   0.000   0.000   0.326
   0.875   9.000   0.000   0.176   0.173   0.000   0.000   0.328
   0.900   9.000   0.000   0.178   0.173   0.000   0.000   0.330
   0.925   9.000   0.000   0.180   0.172   0.000   0.000   0.332
   0.950   9.000   0.000   0.182   0.172   0.000   0.000   0.335
   0.975   9.000   0.000   0.183   0.172   0.000   0.000   0.336
   1.000   9.000   0.000   0.184   0.172   0.000   0.000   0.338
