  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.127   0.132   0.261
   0.025  24.000   0.129   0.132   0.263
   0.050  23.000   0.130   0.133   0.264
   0.075  21.000   0.131   0.134   0.265
   0.100  21.000   0.131   0.136   0.268
   0.125  22.000   0.131   0.138   0.271
   0.150  21.000   0.130   0.139   0.273
   0.175  19.000   0.129   0.139   0.273
   0.200  20.000   0.128   0.139   0.272
   0.225  21.000   0.127   0.138   0.269
   0.250  21.000   0.125   0.136   0.266
   0.275  21.000   0.123   0.134   0.261
   0.300  21.000   0.120   0.131   0.256
   0.325  21.000   0.118   0.128   0.250
   0.350  21.000   0.115   0.125   0.244
   0.375  21.000   0.112   0.122   0.238
   0.400  21.000   0.109   0.119   0.232
   0.425  22.000   0.106   0.115   0.225
   0.450  22.000   0.103   0.112   0.219
   0.475  22.000   0.100   0.109   0.213
   0.500  22.000   0.098   0.106   0.207
   0.525  23.000   0.095   0.103   0.202
   0.550  23.000   0.093   0.100   0.196
   0.575  23.000   0.090   0.098   0.191
   0.600  23.000   0.088   0.095   0.186
   0.625  23.000   0.086   0.093   0.182
   0.650  23.000   0.084   0.091   0.178
   0.675  23.000   0.082   0.089   0.174
   0.700  23.000   0.081   0.087   0.170
   0.725  23.000   0.079   0.085   0.167
   0.750  23.000   0.077   0.083   0.163
   0.775  23.000   0.076   0.082   0.160
   0.800  22.000   0.074   0.081   0.158
   0.825  22.000   0.073   0.079   0.155
   0.850  22.000   0.072   0.078   0.152
   0.875  21.000   0.070   0.077   0.150
   0.900  21.000   0.069   0.076   0.147
   0.925  21.000   0.068   0.074   0.145
   0.950  22.000   0.067   0.073   0.143
   0.975  21.000   0.067   0.072   0.142
   1.000  21.000   0.067   0.072   0.142
