  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.010   0.007   0.306   0.001   0.043   0.000   0.161
   0.025   5.000   0.008   0.010   0.305   0.001   0.039   0.000   0.167
   0.050   5.000   0.007   0.014   0.304   0.001   0.035   0.000   0.175
   0.075   6.000   0.005   0.019   0.301   0.001   0.030   0.000   0.182
   0.100   6.000   0.004   0.025   0.297   0.001   0.026   0.000   0.190
   0.125   7.000   0.004   0.030   0.293   0.001   0.023   0.000   0.197
   0.150   7.000   0.003   0.036   0.289   0.001   0.020   0.000   0.205
   0.175   7.000   0.003   0.041   0.285   0.000   0.017   0.000   0.213
   0.200   7.000   0.002   0.047   0.281   0.000   0.015   0.000   0.222
   0.225   6.000   0.002   0.053   0.278   0.000   0.013   0.000   0.231
   0.250   6.000   0.002   0.059   0.275   0.000   0.011   0.000   0.240
   0.275   6.000   0.001   0.066   0.271   0.000   0.009   0.000   0.249
   0.300   6.000   0.001   0.072   0.268   0.000   0.007   0.000   0.258
   0.325   6.000   0.001   0.078   0.264   0.000   0.006   0.000   0.265
   0.350   6.000   0.001   0.082   0.260   0.000   0.005   0.000   0.271
   0.375   6.000   0.001   0.087   0.255   0.000   0.004   0.000   0.275
   0.400   6.000   0.001   0.091   0.249   0.000   0.003   0.000   0.278
   0.425   7.000   0.001   0.096   0.242   0.000   0.002   0.000   0.279
   0.450   7.000   0.001   0.102   0.235   0.000   0.002   0.000   0.281
   0.475   8.000   0.001   0.107   0.228   0.000   0.001   0.000   0.283
   0.500   8.000   0.000   0.114   0.221   0.000   0.001   0.000   0.284
   0.525   8.000   0.000   0.120   0.214   0.000   0.001   0.000   0.287
   0.550   8.000   0.000   0.126   0.208   0.000   0.000   0.000   0.289
   0.575   9.000   0.000   0.132   0.203   0.000   0.000   0.000   0.292
   0.600   9.000   0.000   0.137   0.198   0.000   0.000   0.000   0.295
   0.625   9.000   0.000   0.142   0.194   0.000   0.000   0.000   0.298
   0.650   9.000   0.000   0.147   0.191   0.000   0.000   0.000   0.301
   0.675   9.000   0.000   0.152   0.187   0.000   0.000   0.000   0.304
   0.700   9.000   0.000   0.156   0.185   0.000   0.000   0.000   0.307
   0.725   9.000   0.000   0.160   0.183   0.000   0.000   0.000   0.310
   0.750   9.000   0.000   0.163   0.181   0.000   0.000   0.000   0.313
   0.775   9.000   0.000   0.166   0.179   0.000   0.000   0.000   0.316
   0.800   9.000   0.000   0.169   0.178   0.000   0.000   0.000   0.319
   0.825   9.000   0.000   0.172   0.177   0.000   0.000   0.000   0.321
   0.850   9.000   0.000   0.174   0.176   0.000   0.000   0.000   0.324
   0.875   9.000   0.000   0.176   0.175   0.000   0.000   0.000   0.326
   0.900   9.000   0.000   0.178   0.174   0.000   0.000   0.000   0.329
   0.925   9.000   0.000   0.180   0.174   0.000   0.000   0.000   0.331
   0.950   9.000   0.000   0.182   0.174   0.000   0.000   0.000   0.333
   0.975   9.000   0.000   0.184   0.173   0.000   0.000   0.000   0.335
   1.000   9.000   0.000   0.185   0.173   0.000   0.000   0.000   0.337
