  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.075   0.004   0.055   0.090   0.195   0.033
   0.025   6.000   0.072   0.004   0.052   0.087   0.191   0.035
   0.050   6.000   0.070   0.004   0.050   0.083   0.188   0.038
   0.075   6.000   0.069   0.005   0.048   0.080   0.186   0.042
   0.100   6.000   0.069   0.005   0.047   0.077   0.186   0.046
   0.125   6.000   0.069   0.005   0.046   0.074   0.188   0.051
   0.150   6.000   0.070   0.006   0.046   0.072   0.191   0.058
   0.175   6.000   0.071   0.006   0.046   0.070   0.195   0.065
   0.200   6.000   0.072   0.006   0.047   0.068   0.200   0.073
   0.225   6.000   0.073   0.006   0.048   0.067   0.206   0.083
   0.250   7.000   0.073   0.006   0.049   0.066   0.212   0.094
   0.275   7.000   0.073   0.006   0.050   0.065   0.217   0.105
   0.300   8.000   0.073   0.006   0.051   0.064   0.223   0.118
   0.325   8.000   0.072   0.006   0.052   0.063   0.228   0.131
   0.350   8.000   0.071   0.005   0.053   0.063   0.232   0.144
   0.375   8.000   0.069   0.005   0.053   0.062   0.235   0.158
   0.400   8.000   0.067   0.004   0.054   0.061   0.238   0.171
   0.425   8.000   0.065   0.004   0.054   0.061   0.240   0.185
   0.450   8.000   0.063   0.003   0.054   0.060   0.241   0.198
   0.475   8.000   0.061   0.003   0.054   0.059   0.242   0.211
   0.500   9.000   0.058   0.003   0.054   0.058   0.243   0.223
   0.525   9.000   0.056   0.002   0.054   0.058   0.244   0.235
   0.550   9.000   0.054   0.002   0.054   0.057   0.244   0.247
   0.575   9.000   0.052   0.002   0.054   0.056   0.244   0.259
   0.600  10.000   0.050   0.002   0.054   0.055   0.243   0.270
   0.625  10.000   0.048   0.002   0.053   0.055   0.243   0.281
   0.650  10.000   0.045   0.001   0.052   0.054   0.241   0.291
   0.675  10.000   0.043   0.001   0.051   0.054   0.239   0.300
   0.700  10.000   0.041   0.001   0.050   0.053   0.236   0.306
   0.725  10.000   0.039   0.001   0.049   0.052   0.234   0.312
   0.750  10.000   0.037   0.001   0.048   0.051   0.231   0.317
   0.775  10.000   0.035   0.001   0.048   0.050   0.230   0.321
   0.800  10.000   0.033   0.001   0.048   0.049   0.228   0.326
   0.825  11.000   0.032   0.000   0.048   0.048   0.227   0.331
   0.850  12.000   0.031   0.000   0.048   0.047   0.226   0.336
   0.875  12.000   0.029   0.000   0.048   0.046   0.225   0.341
   0.900  12.000   0.028   0.000   0.048   0.045   0.223   0.343
   0.925  12.000   0.027   0.000   0.048   0.044   0.221   0.346
   0.950  12.000   0.026   0.000   0.047   0.043   0.220   0.349
   0.975  12.000   0.025   0.000   0.047   0.042   0.218   0.352
   1.000  13.000   0.024   0.000   0.046   0.042   0.217   0.355
