  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.004   0.001   0.096   0.074   0.268   0.000   0.081
   0.025   5.000   0.003   0.002   0.089   0.073   0.258   0.000   0.086
   0.050   5.000   0.003   0.002   0.081   0.072   0.246   0.000   0.089
   0.075   5.000   0.002   0.002   0.074   0.071   0.235   0.000   0.092
   0.100   5.000   0.002   0.002   0.069   0.072   0.226   0.000   0.096
   0.125   5.000   0.002   0.002   0.066   0.073   0.219   0.000   0.101
   0.150   5.000   0.002   0.002   0.063   0.074   0.214   0.000   0.106
   0.175   5.000   0.002   0.002   0.061   0.075   0.210   0.000   0.112
   0.200   5.000   0.002   0.002   0.060   0.075   0.207   0.000   0.118
   0.225   6.000   0.002   0.002   0.060   0.076   0.206   0.000   0.125
   0.250   6.000   0.002   0.002   0.060   0.076   0.205   0.000   0.132
   0.275   6.000   0.002   0.002   0.060   0.076   0.204   0.000   0.140
   0.300   7.000   0.002   0.002   0.060   0.076   0.204   0.000   0.147
   0.325   7.000   0.002   0.002   0.060   0.076   0.205   0.000   0.156
   0.350   7.000   0.002   0.002   0.061   0.076   0.206   0.000   0.164
   0.375   7.000   0.002   0.002   0.061   0.075   0.207   0.000   0.173
   0.400   7.000   0.002   0.002   0.061   0.075   0.209   0.000   0.181
   0.425   7.000   0.002   0.002   0.061   0.075   0.210   0.000   0.190
   0.450   7.000   0.002   0.002   0.061   0.075   0.212   0.000   0.199
   0.475   7.000   0.002   0.002   0.060   0.075   0.213   0.000   0.208
   0.500   7.000   0.002   0.002   0.060   0.075   0.214   0.000   0.217
   0.525   8.000   0.002   0.002   0.059   0.075   0.215   0.000   0.226
   0.550   8.000   0.002   0.002   0.058   0.075   0.217   0.000   0.235
   0.575   8.000   0.002   0.002   0.057   0.075   0.217   0.000   0.243
   0.600   8.000   0.002   0.002   0.056   0.075   0.218   0.000   0.252
   0.625   8.000   0.002   0.001   0.055   0.075   0.219   0.000   0.260
   0.650   8.000   0.002   0.001   0.054   0.075   0.219   0.000   0.268
   0.675   8.000   0.002   0.001   0.053   0.075   0.219   0.000   0.276
   0.700   8.000   0.002   0.001   0.052   0.075   0.220   0.000   0.283
   0.725   8.000   0.002   0.001   0.051   0.075   0.220   0.000   0.291
   0.750   8.000   0.002   0.001   0.049   0.075   0.219   0.000   0.298
   0.775   8.000   0.002   0.001   0.048   0.075   0.219   0.000   0.304
   0.800   8.000   0.002   0.001   0.047   0.076   0.219   0.000   0.311
   0.825   8.000   0.002   0.001   0.046   0.076   0.219   0.000   0.317
   0.850   8.000   0.002   0.001   0.045   0.076   0.218   0.000   0.323
   0.875   8.000   0.002   0.001   0.044   0.076   0.217   0.000   0.328
   0.900   8.000   0.002   0.000   0.042   0.077   0.217   0.000   0.334
   0.925   8.000   0.002   0.000   0.041   0.077   0.216   0.000   0.339
   0.950   8.000   0.002   0.000   0.040   0.077   0.214   0.000   0.341
   0.975   8.000   0.002   0.000   0.039   0.077   0.213   0.000   0.344
   1.000   8.000   0.002   0.000   0.038   0.078   0.211   0.000   0.346
