  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.128   0.133   0.264
   0.025  22.000   0.130   0.135   0.268
   0.050  22.000   0.132   0.136   0.270
   0.075  22.000   0.132   0.136   0.269
   0.100  19.000   0.132   0.134   0.267
   0.125  18.000   0.132   0.134   0.267
   0.150  19.000   0.133   0.136   0.271
   0.175  21.000   0.135   0.138   0.274
   0.200  20.000   0.134   0.139   0.276
   0.225  20.000   0.133   0.139   0.275
   0.250  20.000   0.131   0.138   0.272
   0.275  21.000   0.129   0.136   0.268
   0.300  22.000   0.126   0.134   0.263
   0.325  22.000   0.123   0.132   0.258
   0.350  23.000   0.120   0.129   0.252
   0.375  23.000   0.117   0.126   0.246
   0.400  23.000   0.113   0.123   0.240
   0.425  22.000   0.110   0.120   0.234
   0.450  22.000   0.108   0.117   0.228
   0.475  21.000   0.105   0.114   0.222
   0.500  21.000   0.102   0.111   0.217
   0.525  21.000   0.100   0.108   0.212
   0.550  21.000   0.097   0.106   0.207
   0.575  21.000   0.095   0.103   0.202
   0.600  21.000   0.093   0.101   0.198
   0.625  21.000   0.091   0.099   0.193
   0.650  21.000   0.089   0.097   0.190
   0.675  21.000   0.088   0.095   0.186
   0.700  20.000   0.086   0.093   0.182
   0.725  20.000   0.085   0.092   0.179
   0.750  20.000   0.083   0.090   0.176
   0.775  20.000   0.082   0.089   0.173
   0.800  20.000   0.081   0.087   0.171
   0.825  19.000   0.079   0.086   0.168
   0.850  20.000   0.078   0.085   0.166
   0.875  20.000   0.077   0.084   0.164
   0.900  20.000   0.077   0.083   0.162
   0.925  20.000   0.077   0.083   0.162
   0.950  20.000   0.077   0.083   0.162
   0.975  20.000   0.077   0.083   0.162
   1.000  20.000   0.077   0.083   0.162
