  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.021   0.001   0.018   0.161   0.130   0.000   0.145
   0.025   7.000   0.020   0.001   0.017   0.157   0.124   0.000   0.148
   0.050   7.000   0.020   0.001   0.016   0.155   0.119   0.000   0.153
   0.075   7.000   0.020   0.001   0.015   0.154   0.114   0.000   0.159
   0.100   8.000   0.020   0.001   0.015   0.154   0.110   0.000   0.167
   0.125   8.000   0.019   0.001   0.013   0.154   0.107   0.000   0.173
   0.150   8.000   0.017   0.001   0.012   0.152   0.103   0.000   0.175
   0.175   8.000   0.017   0.001   0.010   0.151   0.098   0.000   0.176
   0.200   8.000   0.016   0.002   0.009   0.151   0.094   0.000   0.179
   0.225   8.000   0.017   0.002   0.008   0.153   0.091   0.000   0.183
   0.250   7.000   0.017   0.003   0.007   0.155   0.088   0.000   0.190
   0.275   9.000   0.017   0.003   0.006   0.156   0.086   0.000   0.197
   0.300   9.000   0.018   0.004   0.006   0.158   0.085   0.000   0.205
   0.325  10.000   0.018   0.004   0.006   0.160   0.085   0.000   0.214
   0.350  10.000   0.019   0.005   0.006   0.161   0.085   0.000   0.224
   0.375  10.000   0.019   0.005   0.006   0.162   0.086   0.000   0.234
   0.400  10.000   0.019   0.005   0.006   0.163   0.087   0.000   0.244
   0.425  10.000   0.019   0.005   0.006   0.164   0.088   0.000   0.253
   0.450  10.000   0.020   0.005   0.006   0.165   0.089   0.000   0.263
   0.475  10.000   0.020   0.005   0.006   0.165   0.090   0.000   0.273
   0.500  10.000   0.020   0.005   0.006   0.166   0.092   0.000   0.282
   0.525  10.000   0.020   0.005   0.006   0.166   0.093   0.000   0.291
   0.550  10.000   0.020   0.004   0.007   0.166   0.095   0.000   0.299
   0.575  10.000   0.019   0.004   0.007   0.166   0.096   0.000   0.307
   0.600  10.000   0.019   0.004   0.007   0.166   0.098   0.000   0.315
   0.625  10.000   0.019   0.004   0.007   0.166   0.099   0.000   0.322
   0.650  10.000   0.019   0.004   0.007   0.165   0.101   0.000   0.329
   0.675  10.000   0.018   0.003   0.007   0.165   0.102   0.000   0.335
   0.700  10.000   0.018   0.003   0.007   0.165   0.104   0.000   0.341
   0.725  10.000   0.018   0.003   0.007   0.164   0.105   0.000   0.347
   0.750  10.000   0.018   0.003   0.007   0.164   0.107   0.000   0.352
   0.775  10.000   0.017   0.003   0.008   0.163   0.108   0.000   0.357
   0.800  10.000   0.017   0.002   0.008   0.163   0.110   0.000   0.362
   0.825  10.000   0.017   0.002   0.008   0.162   0.111   0.000   0.366
   0.850  11.000   0.017   0.002   0.008   0.162   0.112   0.000   0.370
   0.875  11.000   0.016   0.002   0.008   0.161   0.114   0.000   0.374
   0.900  11.000   0.016   0.002   0.008   0.160   0.115   0.000   0.377
   0.925  11.000   0.016   0.002   0.009   0.159   0.116   0.000   0.378
   0.950  11.000   0.015   0.001   0.009   0.158   0.117   0.000   0.378
   0.975  11.000   0.015   0.001   0.009   0.156   0.118   0.000   0.379
   1.000  11.000   0.015   0.001   0.009   0.155   0.119   0.000   0.380
