  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.134   0.129   0.261
   0.025  26.000   0.137   0.131   0.265
   0.050  28.000   0.138   0.132   0.267
   0.075  28.000   0.139   0.132   0.268
   0.100  28.000   0.138   0.132   0.268
   0.125  28.000   0.137   0.131   0.265
   0.150  27.000   0.134   0.129   0.261
   0.175  26.000   0.130   0.127   0.256
   0.200  26.000   0.126   0.124   0.248
   0.225  25.000   0.121   0.120   0.240
   0.250  22.000   0.116   0.116   0.232
   0.275  21.000   0.111   0.112   0.223
   0.300  21.000   0.106   0.107   0.213
   0.325  21.000   0.101   0.103   0.205
   0.350  22.000   0.097   0.099   0.197
   0.375  22.000   0.094   0.095   0.189
   0.400  22.000   0.091   0.091   0.183
   0.425  22.000   0.088   0.088   0.176
   0.450  21.000   0.086   0.085   0.171
   0.475  21.000   0.083   0.083   0.166
   0.500  21.000   0.081   0.081   0.161
   0.525  24.000   0.078   0.079   0.157
   0.550  25.000   0.076   0.077   0.154
   0.575  27.000   0.074   0.075   0.150
   0.600  27.000   0.072   0.074   0.147
   0.625  27.000   0.071   0.072   0.144
   0.650  27.000   0.069   0.071   0.141
   0.675  28.000   0.068   0.070   0.138
   0.700  28.000   0.066   0.069   0.136
   0.725  28.000   0.065   0.068   0.134
   0.750  28.000   0.064   0.067   0.131
   0.775  28.000   0.062   0.065   0.129
   0.800  28.000   0.061   0.064   0.127
   0.825  29.000   0.060   0.064   0.125
   0.850  30.000   0.060   0.063   0.123
   0.875  30.000   0.059   0.062   0.122
   0.900  28.000   0.059   0.062   0.122
   0.925  28.000   0.059   0.062   0.122
   0.950  28.000   0.059   0.062   0.122
   0.975  28.000   0.059   0.062   0.122
   1.000  28.000   0.059   0.062   0.122
