  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.001   0.125   0.247   0.000   0.002   0.000   0.184
   0.025   7.000   0.000   0.127   0.238   0.000   0.002   0.000   0.185
   0.050   7.000   0.000   0.129   0.231   0.000   0.001   0.000   0.188
   0.075   7.000   0.000   0.131   0.224   0.000   0.001   0.000   0.192
   0.100   7.000   0.000   0.133   0.217   0.000   0.001   0.000   0.198
   0.125   7.000   0.000   0.135   0.212   0.000   0.001   0.000   0.205
   0.150   7.000   0.000   0.137   0.206   0.000   0.000   0.000   0.213
   0.175   7.000   0.000   0.140   0.202   0.000   0.000   0.000   0.221
   0.200   8.000   0.000   0.143   0.198   0.000   0.000   0.000   0.230
   0.225   8.000   0.000   0.146   0.194   0.000   0.000   0.000   0.240
   0.250   8.000   0.000   0.149   0.191   0.000   0.000   0.000   0.249
   0.275   8.000   0.000   0.152   0.188   0.000   0.000   0.000   0.258
   0.300   9.000   0.000   0.156   0.186   0.000   0.000   0.000   0.267
   0.325   9.000   0.000   0.159   0.184   0.000   0.000   0.000   0.276
   0.350   9.000   0.000   0.162   0.183   0.000   0.000   0.000   0.284
   0.375   9.000   0.000   0.165   0.182   0.000   0.000   0.000   0.291
   0.400   9.000   0.000   0.168   0.181   0.000   0.000   0.000   0.299
   0.425   9.000   0.000   0.171   0.180   0.000   0.000   0.000   0.306
   0.450   9.000   0.000   0.174   0.180   0.000   0.000   0.000   0.312
   0.475   9.000   0.000   0.177   0.180   0.000   0.000   0.000   0.318
   0.500   9.000   0.000   0.179   0.180   0.000   0.000   0.000   0.324
   0.525   9.000   0.000   0.181   0.180   0.000   0.000   0.000   0.329
   0.550   9.000   0.000   0.183   0.181   0.000   0.000   0.000   0.334
   0.575   9.000   0.000   0.185   0.181   0.000   0.000   0.000   0.338
   0.600   9.000   0.000   0.187   0.182   0.000   0.000   0.000   0.343
   0.625   9.000   0.000   0.189   0.182   0.000   0.000   0.000   0.346
   0.650   9.000   0.000   0.191   0.183   0.000   0.000   0.000   0.350
   0.675   9.000   0.000   0.192   0.183   0.000   0.000   0.000   0.354
   0.700   9.000   0.000   0.194   0.184   0.000   0.000   0.000   0.357
   0.725   9.000   0.000   0.195   0.185   0.000   0.000   0.000   0.360
   0.750   9.000   0.000   0.196   0.185   0.000   0.000   0.000   0.362
   0.775   9.000   0.000   0.198   0.186   0.000   0.000   0.000   0.365
   0.800   9.000   0.000   0.199   0.186   0.000   0.000   0.000   0.367
   0.825   9.000   0.000   0.200   0.187   0.000   0.000   0.000   0.369
   0.850   9.000   0.000   0.201   0.187   0.000   0.000   0.000   0.371
   0.875   9.000   0.000   0.202   0.188   0.000   0.000   0.000   0.373
   0.900   9.000   0.000   0.203   0.188   0.000   0.000   0.000   0.375
   0.925   9.000   0.000   0.204   0.189   0.000   0.000   0.000   0.377
   0.950   9.000   0.000   0.205   0.189   0.000   0.000   0.000   0.378
   0.975   9.000   0.000   0.205   0.190   0.000   0.000   0.000   0.380
   1.000   9.000   0.000   0.206   0.190   0.000   0.000   0.000   0.380
