  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.112   0.116   0.230
   0.025  26.000   0.113   0.117   0.232
   0.050  25.000   0.113   0.117   0.232
   0.075  24.000   0.113   0.117   0.232
   0.100  24.000   0.112   0.116   0.230
   0.125  25.000   0.111   0.114   0.227
   0.150  24.000   0.110   0.112   0.223
   0.175  23.000   0.108   0.110   0.218
   0.200  19.000   0.107   0.109   0.216
   0.225  21.000   0.108   0.109   0.218
   0.250  21.000   0.109   0.112   0.222
   0.275  21.000   0.110   0.114   0.225
   0.300  21.000   0.110   0.116   0.228
   0.325  22.000   0.110   0.117   0.229
   0.350  22.000   0.110   0.117   0.229
   0.375  22.000   0.109   0.117   0.229
   0.400  22.000   0.108   0.116   0.228
   0.425  23.000   0.107   0.115   0.226
   0.450  22.000   0.106   0.114   0.223
   0.475  22.000   0.105   0.113   0.221
   0.500  22.000   0.104   0.111   0.218
   0.525  21.000   0.102   0.110   0.215
   0.550  21.000   0.101   0.108   0.212
   0.575  21.000   0.099   0.107   0.209
   0.600  21.000   0.098   0.105   0.206
   0.625  21.000   0.097   0.104   0.203
   0.650  21.000   0.095   0.102   0.200
   0.675  21.000   0.094   0.101   0.198
   0.700  20.000   0.093   0.099   0.195
   0.725  20.000   0.092   0.098   0.192
   0.750  20.000   0.090   0.097   0.189
   0.775  20.000   0.089   0.095   0.187
   0.800  20.000   0.088   0.094   0.185
   0.825  20.000   0.087   0.093   0.182
   0.850  20.000   0.086   0.092   0.180
   0.875  20.000   0.085   0.091   0.178
   0.900  20.000   0.084   0.090   0.176
   0.925  20.000   0.083   0.089   0.174
   0.950  20.000   0.082   0.088   0.172
   0.975  20.000   0.081   0.087   0.170
   1.000  20.000   0.081   0.086   0.168
