  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.114   0.114   0.228
   0.025  20.000   0.114   0.114   0.229
   0.050  20.000   0.114   0.114   0.229
   0.075  22.000   0.113   0.114   0.227
   0.100  24.000   0.112   0.113   0.225
   0.125  25.000   0.110   0.111   0.221
   0.150  26.000   0.108   0.109   0.218
   0.175  28.000   0.106   0.108   0.214
   0.200  27.000   0.103   0.106   0.211
   0.225  28.000   0.100   0.105   0.206
   0.250  30.000   0.097   0.102   0.201
   0.275  28.000   0.093   0.100   0.196
   0.300  28.000   0.090   0.097   0.190
   0.325  28.000   0.087   0.094   0.183
   0.350  28.000   0.084   0.090   0.177
   0.375  29.000   0.081   0.087   0.171
   0.400  29.000   0.078   0.084   0.165
   0.425  27.000   0.075   0.081   0.159
   0.450  27.000   0.073   0.079   0.154
   0.475  27.000   0.070   0.076   0.149
   0.500  27.000   0.068   0.074   0.144
   0.525  27.000   0.066   0.072   0.140
   0.550  26.000   0.064   0.070   0.136
   0.575  26.000   0.063   0.068   0.133
   0.600  28.000   0.062   0.067   0.131
   0.625  28.000   0.062   0.066   0.129
   0.650  27.000   0.062   0.065   0.128
   0.675  27.000   0.062   0.064   0.127
   0.700  26.000   0.063   0.063   0.126
   0.725  25.000   0.063   0.063   0.126
   0.750  22.000   0.064   0.063   0.126
   0.775  22.000   0.064   0.063   0.127
   0.800  22.000   0.064   0.063   0.127
   0.825  22.000   0.065   0.064   0.128
   0.850  22.000   0.065   0.064   0.129
   0.875  22.000   0.064   0.065   0.129
   0.900  23.000   0.064   0.065   0.130
   0.925  23.000   0.064   0.066   0.130
   0.950  22.000   0.064   0.066   0.131
   0.975  23.000   0.063   0.066   0.131
   1.000  21.000   0.063   0.067   0.131
