  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.100   0.106   0.209
   0.025  21.000   0.102   0.106   0.210
   0.050  20.000   0.104   0.106   0.211
   0.075  22.000   0.105   0.107   0.213
   0.100  24.000   0.105   0.108   0.214
   0.125  25.000   0.105   0.109   0.216
   0.150  25.000   0.104   0.110   0.216
   0.175  26.000   0.103   0.110   0.215
   0.200  26.000   0.101   0.109   0.213
   0.225  25.000   0.099   0.107   0.209
   0.250  27.000   0.097   0.105   0.205
   0.275  27.000   0.094   0.102   0.199
   0.300  28.000   0.091   0.099   0.194
   0.325  28.000   0.088   0.096   0.188
   0.350  28.000   0.086   0.093   0.182
   0.375  28.000   0.083   0.090   0.176
   0.400  27.000   0.080   0.087   0.170
   0.425  27.000   0.078   0.084   0.165
   0.450  27.000   0.076   0.082   0.160
   0.475  27.000   0.073   0.079   0.155
   0.500  26.000   0.071   0.077   0.150
   0.525  27.000   0.069   0.074   0.146
   0.550  27.000   0.067   0.072   0.142
   0.575  27.000   0.066   0.070   0.138
   0.600  27.000   0.064   0.068   0.134
   0.625  27.000   0.063   0.066   0.131
   0.650  27.000   0.061   0.065   0.128
   0.675  27.000   0.060   0.063   0.125
   0.700  27.000   0.058   0.062   0.122
   0.725  27.000   0.057   0.061   0.119
   0.750  28.000   0.056   0.060   0.117
   0.775  29.000   0.054   0.059   0.115
   0.800  28.000   0.053   0.058   0.114
   0.825  27.000   0.053   0.057   0.112
   0.850  28.000   0.053   0.057   0.111
   0.875  27.000   0.053   0.056   0.110
   0.900  27.000   0.054   0.056   0.110
   0.925  27.000   0.054   0.055   0.110
   0.950  24.000   0.055   0.055   0.110
   0.975  22.000   0.056   0.055   0.111
   1.000  21.000   0.057   0.056   0.112
