  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.073   0.194   0.266   0.022   0.002   0.023
   0.025   4.000   0.074   0.186   0.274   0.021   0.003   0.021
   0.050   4.000   0.075   0.179   0.282   0.020   0.003   0.019
   0.075   4.000   0.076   0.172   0.291   0.019   0.003   0.017
   0.100   4.000   0.078   0.167   0.301   0.019   0.003   0.015
   0.125   4.000   0.080   0.161   0.310   0.018   0.004   0.013
   0.150   4.000   0.082   0.156   0.318   0.018   0.004   0.012
   0.175   4.000   0.083   0.151   0.324   0.017   0.004   0.011
   0.200   4.000   0.084   0.146   0.327   0.017   0.004   0.011
   0.225   4.000   0.084   0.141   0.328   0.017   0.004   0.012
   0.250   4.000   0.083   0.136   0.328   0.017   0.005   0.014
   0.275   4.000   0.082   0.132   0.327   0.017   0.005   0.017
   0.300   4.000   0.080   0.129   0.327   0.017   0.005   0.021
   0.325   4.000   0.079   0.126   0.326   0.017   0.004   0.025
   0.350   4.000   0.077   0.124   0.326   0.017   0.004   0.030
   0.375   5.000   0.076   0.122   0.325   0.017   0.004   0.036
   0.400   5.000   0.074   0.120   0.324   0.017   0.004   0.043
   0.425   5.000   0.073   0.118   0.324   0.017   0.004   0.050
   0.450   5.000   0.071   0.117   0.323   0.017   0.004   0.058
   0.475   6.000   0.069   0.115   0.322   0.017   0.004   0.066
   0.500   6.000   0.067   0.114   0.321   0.017   0.004   0.075
   0.525   6.000   0.065   0.113   0.319   0.017   0.004   0.084
   0.550   6.000   0.063   0.112   0.318   0.017   0.004   0.094
   0.575   6.000   0.061   0.110   0.317   0.017   0.004   0.103
   0.600   6.000   0.058   0.109   0.315   0.017   0.004   0.113
   0.625   6.000   0.056   0.108   0.314   0.017   0.004   0.123
   0.650   7.000   0.054   0.107   0.312   0.018   0.004   0.133
   0.675   7.000   0.051   0.106   0.310   0.018   0.004   0.142
   0.700   8.000   0.049   0.105   0.308   0.018   0.004   0.152
   0.725   8.000   0.047   0.104   0.307   0.018   0.004   0.162
   0.750   8.000   0.045   0.102   0.305   0.018   0.004   0.172
   0.775   8.000   0.043   0.101   0.303   0.018   0.004   0.181
   0.800   9.000   0.041   0.100   0.301   0.018   0.004   0.191
   0.825   9.000   0.039   0.099   0.299   0.018   0.004   0.200
   0.850   9.000   0.037   0.098   0.297   0.018   0.004   0.209
   0.875   9.000   0.035   0.097   0.295   0.018   0.004   0.218
   0.900   9.000   0.033   0.095   0.293   0.018   0.003   0.226
   0.925   9.000   0.031   0.094   0.291   0.018   0.003   0.234
   0.950   9.000   0.030   0.093   0.289   0.018   0.003   0.242
   0.975   9.000   0.028   0.092   0.287   0.018   0.003   0.250
   1.000   9.000   0.027   0.091   0.284   0.018   0.003   0.256
