  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.137   0.001   0.191   0.000   0.000   0.000   0.201
   0.025   6.000   0.131   0.001   0.187   0.000   0.000   0.000   0.197
   0.050   6.000   0.124   0.001   0.184   0.000   0.000   0.000   0.195
   0.075   6.000   0.117   0.000   0.182   0.000   0.000   0.000   0.193
   0.100   6.000   0.111   0.000   0.182   0.000   0.000   0.000   0.193
   0.125   6.000   0.105   0.000   0.183   0.000   0.000   0.000   0.194
   0.150   6.000   0.099   0.000   0.184   0.000   0.000   0.000   0.197
   0.175   6.000   0.093   0.000   0.187   0.000   0.000   0.000   0.200
   0.200   6.000   0.087   0.000   0.190   0.000   0.000   0.000   0.205
   0.225   6.000   0.082   0.000   0.194   0.000   0.000   0.000   0.210
   0.250   6.000   0.077   0.000   0.199   0.000   0.000   0.000   0.216
   0.275   6.000   0.072   0.000   0.204   0.000   0.000   0.000   0.222
   0.300   6.000   0.067   0.000   0.210   0.000   0.000   0.000   0.229
   0.325   6.000   0.062   0.000   0.216   0.000   0.000   0.000   0.236
   0.350   6.000   0.058   0.000   0.222   0.000   0.000   0.000   0.243
   0.375   6.000   0.053   0.000   0.229   0.000   0.000   0.000   0.250
   0.400   6.000   0.049   0.000   0.236   0.000   0.000   0.000   0.258
   0.425   7.000   0.045   0.000   0.243   0.000   0.000   0.000   0.265
   0.450   8.000   0.040   0.000   0.250   0.000   0.000   0.000   0.272
   0.475   8.000   0.036   0.000   0.257   0.000   0.000   0.000   0.279
   0.500   8.000   0.032   0.000   0.264   0.000   0.000   0.000   0.286
   0.525   8.000   0.028   0.000   0.270   0.000   0.000   0.000   0.292
   0.550   8.000   0.024   0.000   0.277   0.000   0.000   0.000   0.299
   0.575   8.000   0.020   0.001   0.282   0.000   0.000   0.000   0.304
   0.600   8.000   0.017   0.001   0.287   0.000   0.000   0.000   0.310
   0.625   7.000   0.014   0.003   0.291   0.000   0.000   0.000   0.315
   0.650   7.000   0.012   0.004   0.295   0.000   0.000   0.000   0.320
   0.675   7.000   0.009   0.007   0.297   0.000   0.000   0.000   0.324
   0.700   7.000   0.008   0.011   0.297   0.000   0.000   0.000   0.327
   0.725   8.000   0.006   0.015   0.297   0.000   0.000   0.000   0.331
   0.750   8.000   0.005   0.021   0.296   0.000   0.000   0.000   0.333
   0.775   8.000   0.004   0.027   0.293   0.000   0.000   0.000   0.335
   0.800   8.000   0.003   0.034   0.290   0.000   0.000   0.000   0.337
   0.825   8.000   0.003   0.041   0.286   0.000   0.000   0.000   0.339
   0.850   8.000   0.002   0.049   0.282   0.000   0.000   0.000   0.341
   0.875   8.000   0.002   0.057   0.278   0.000   0.000   0.000   0.342
   0.900   8.000   0.002   0.064   0.273   0.000   0.000   0.000   0.343
   0.925   8.000   0.001   0.072   0.268   0.000   0.000   0.000   0.344
   0.950   8.000   0.001   0.080   0.263   0.000   0.000   0.000   0.346
   0.975   8.000   0.001   0.087   0.259   0.000   0.000   0.000   0.347
   1.000   8.000   0.001   0.094   0.254   0.000   0.000   0.000   0.348
