          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.52700E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20627E+02  0.13106E+02 -0.33733E+02 -0.32379E+01  0.18021E+01  0.66684E+01      982.00
  0.24003E-01  0.52327E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.20304E+02  0.13217E+02 -0.33521E+02 -0.33728E+01  0.17243E+01  0.65628E+01      982.00
  0.48026E-01  0.52029E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.19964E+02  0.13386E+02 -0.33350E+02 -0.35449E+01  0.15879E+01  0.64993E+01      982.00
  0.72063E-01  0.51826E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.19587E+02  0.13642E+02 -0.33229E+02 -0.37695E+01  0.13647E+01  0.65025E+01      982.00
  0.96107E-01  0.51726E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19172E+02  0.13983E+02 -0.33155E+02 -0.40458E+01  0.10510E+01  0.65721E+01      982.00
  0.12014E+00  0.51715E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18733E+02  0.14385E+02 -0.33118E+02 -0.43577E+01  0.66852E+00  0.66868E+01      982.00
  0.14416E+00  0.51760E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18301E+02  0.14797E+02 -0.33099E+02 -0.46751E+01  0.26226E+00  0.68110E+01      982.00
  0.16814E+00  0.51832E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17925E+02  0.15163E+02 -0.33088E+02 -0.49711E+01 -0.12420E+00  0.69139E+01      982.00
  0.19208E+00  0.51920E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17636E+02  0.15449E+02 -0.33085E+02 -0.52377E+01 -0.47292E+00  0.69841E+01      982.00
  0.21597E+00  0.52019E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17438E+02  0.15653E+02 -0.33091E+02 -0.54794E+01 -0.78366E+00  0.70204E+01      982.00
  0.23983E+00  0.52118E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17313E+02  0.15790E+02 -0.33103E+02 -0.57058E+01 -0.10640E+01  0.70220E+01      982.00
  0.26365E+00  0.52203E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17246E+02  0.15869E+02 -0.33115E+02 -0.59140E+01 -0.13121E+01  0.69813E+01      982.00
  0.28743E+00  0.52247E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17216E+02  0.15900E+02 -0.33116E+02 -0.61036E+01 -0.15264E+01  0.68847E+01      982.00
  0.31120E+00  0.52252E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17202E+02  0.15900E+02 -0.33102E+02 -0.62824E+01 -0.17150E+01  0.67421E+01      982.00
  0.33496E+00  0.52199E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17195E+02  0.15870E+02 -0.33066E+02 -0.64443E+01 -0.18711E+01  0.65404E+01      982.00
  0.35871E+00  0.52085E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17194E+02  0.15812E+02 -0.33006E+02 -0.66018E+01 -0.19969E+01  0.62613E+01      982.00
  0.38248E+00  0.51888E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17182E+02  0.15735E+02 -0.32917E+02 -0.67024E+01 -0.20696E+01  0.59238E+01      982.00
  0.40627E+00  0.51633E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17156E+02  0.15644E+02 -0.32800E+02 -0.67928E+01 -0.21305E+01  0.55257E+01      982.00
  0.43009E+00  0.51320E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17133E+02  0.15528E+02 -0.32661E+02 -0.68576E+01 -0.21525E+01  0.50551E+01      982.00
  0.45395E+00  0.50938E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17111E+02  0.15386E+02 -0.32496E+02 -0.68750E+01 -0.21226E+01  0.45156E+01      982.00
  0.47788E+00  0.50491E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17093E+02  0.15217E+02 -0.32310E+02 -0.68315E+01 -0.20369E+01  0.38940E+01      982.00
  0.50187E+00  0.49991E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17085E+02  0.15021E+02 -0.32106E+02 -0.67176E+01 -0.18904E+01  0.31885E+01      982.00
  0.52596E+00  0.49448E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17097E+02  0.14797E+02 -0.31894E+02 -0.65072E+01 -0.16625E+01  0.23901E+01      982.00
  0.55014E+00  0.48892E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17137E+02  0.14545E+02 -0.31682E+02 -0.61859E+01 -0.13451E+01  0.14999E+01      982.00
  0.57444E+00  0.48354E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17217E+02  0.14263E+02 -0.31481E+02 -0.57287E+01 -0.92121E+00  0.50962E+00      982.00
  0.59886E+00  0.47893E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17347E+02  0.13959E+02 -0.31306E+02 -0.51202E+01 -0.37956E+00 -0.57637E+00      982.00
  0.62337E+00  0.47582E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17530E+02  0.13643E+02 -0.31172E+02 -0.43579E+01  0.28444E+00 -0.17444E+01      982.00
  0.64794E+00  0.47499E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17760E+02  0.13337E+02 -0.31097E+02 -0.34609E+01  0.10618E+01 -0.29658E+01      982.00
