  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.125   0.125   0.250
   0.025  19.000   0.124   0.125   0.250
   0.050  19.000   0.123   0.126   0.250
   0.075  19.000   0.122   0.128   0.252
   0.100  19.000   0.122   0.130   0.255
   0.125  21.000   0.123   0.131   0.258
   0.150  21.000   0.123   0.132   0.259
   0.175  21.000   0.122   0.132   0.259
   0.200  21.000   0.122   0.132   0.258
   0.225  21.000   0.121   0.131   0.256
   0.250  22.000   0.119   0.130   0.253
   0.275  22.000   0.118   0.128   0.250
   0.300  22.000   0.116   0.126   0.245
   0.325  23.000   0.114   0.123   0.241
   0.350  23.000   0.111   0.121   0.236
   0.375  23.000   0.109   0.118   0.231
   0.400  23.000   0.107   0.116   0.226
   0.425  23.000   0.105   0.113   0.222
   0.450  23.000   0.102   0.111   0.217
   0.475  22.000   0.100   0.109   0.213
   0.500  22.000   0.098   0.107   0.208
   0.525  22.000   0.096   0.105   0.204
   0.550  22.000   0.094   0.103   0.200
   0.575  21.000   0.093   0.101   0.197
   0.600  21.000   0.091   0.099   0.193
   0.625  21.000   0.089   0.097   0.190
   0.650  21.000   0.088   0.095   0.186
   0.675  21.000   0.086   0.094   0.183
   0.700  21.000   0.085   0.092   0.180
   0.725  21.000   0.083   0.091   0.177
   0.750  21.000   0.082   0.089   0.174
   0.775  22.000   0.081   0.088   0.172
   0.800  22.000   0.080   0.086   0.169
   0.825  22.000   0.078   0.085   0.166
   0.850  22.000   0.077   0.084   0.164
   0.875  22.000   0.076   0.083   0.162
   0.900  22.000   0.075   0.082   0.160
   0.925  22.000   0.074   0.081   0.158
   0.950  22.000   0.073   0.080   0.156
   0.975  22.000   0.073   0.079   0.154
   1.000  22.000   0.072   0.078   0.152
