  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.096   0.282   0.002   0.000   0.000   0.000   0.187
   0.025   7.000   0.090   0.283   0.001   0.000   0.000   0.000   0.191
   0.050   7.000   0.084   0.283   0.001   0.000   0.000   0.000   0.194
   0.075   6.000   0.077   0.282   0.001   0.000   0.000   0.000   0.196
   0.100   6.000   0.070   0.281   0.001   0.000   0.000   0.000   0.196
   0.125   6.000   0.062   0.282   0.000   0.000   0.000   0.000   0.196
   0.150   6.000   0.055   0.284   0.000   0.000   0.000   0.000   0.198
   0.175   6.000   0.047   0.288   0.000   0.000   0.000   0.000   0.201
   0.200   6.000   0.040   0.293   0.000   0.000   0.000   0.000   0.204
   0.225   6.000   0.034   0.298   0.000   0.000   0.000   0.000   0.209
   0.250   6.000   0.028   0.304   0.000   0.000   0.000   0.000   0.215
   0.275   6.000   0.022   0.311   0.000   0.000   0.000   0.000   0.221
   0.300   6.000   0.018   0.317   0.000   0.000   0.000   0.000   0.228
   0.325   5.000   0.014   0.323   0.000   0.000   0.000   0.000   0.235
   0.350   6.000   0.011   0.329   0.000   0.000   0.000   0.000   0.243
   0.375   7.000   0.008   0.335   0.000   0.000   0.000   0.000   0.251
   0.400   7.000   0.006   0.340   0.000   0.000   0.000   0.000   0.258
   0.425   7.000   0.004   0.344   0.000   0.000   0.000   0.000   0.266
   0.450   7.000   0.003   0.349   0.000   0.000   0.000   0.000   0.273
   0.475   7.000   0.002   0.352   0.000   0.000   0.000   0.000   0.280
   0.500   7.000   0.001   0.355   0.001   0.000   0.000   0.000   0.287
   0.525   7.000   0.001   0.357   0.001   0.000   0.000   0.000   0.293
   0.550   7.000   0.000   0.359   0.002   0.000   0.000   0.000   0.299
   0.575   7.000   0.000   0.359   0.003   0.000   0.000   0.000   0.304
   0.600   7.000   0.000   0.359   0.005   0.000   0.000   0.000   0.308
   0.625   7.000   0.000   0.358   0.007   0.000   0.000   0.000   0.312
   0.650   7.000   0.000   0.356   0.010   0.000   0.000   0.000   0.316
   0.675   7.000   0.000   0.353   0.014   0.000   0.000   0.000   0.319
   0.700   9.000   0.000   0.349   0.018   0.000   0.000   0.000   0.321
   0.725   9.000   0.000   0.345   0.023   0.000   0.000   0.000   0.323
   0.750   9.000   0.000   0.340   0.028   0.000   0.000   0.000   0.325
   0.775   9.000   0.000   0.335   0.033   0.000   0.000   0.000   0.327
   0.800   9.000   0.000   0.329   0.039   0.000   0.000   0.000   0.328
   0.825   8.000   0.000   0.323   0.045   0.000   0.000   0.000   0.330
   0.850   8.000   0.000   0.318   0.051   0.000   0.000   0.000   0.331
   0.875   9.000   0.000   0.312   0.057   0.000   0.000   0.000   0.332
   0.900   9.000   0.000   0.306   0.063   0.000   0.000   0.000   0.333
   0.925   9.000   0.000   0.300   0.068   0.000   0.000   0.000   0.335
   0.950   9.000   0.000   0.295   0.074   0.000   0.000   0.000   0.336
   0.975   9.000   0.000   0.289   0.080   0.000   0.000   0.000   0.337
   1.000   9.000   0.000   0.284   0.085   0.000   0.000   0.000   0.338
