  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.000   0.270   0.093   0.000   0.062   0.001   0.140
   0.025   7.000   0.000   0.266   0.093   0.000   0.056   0.001   0.143
   0.050   7.000   0.000   0.261   0.092   0.000   0.051   0.001   0.146
   0.075   7.000   0.000   0.256   0.092   0.000   0.047   0.001   0.149
   0.100   7.000   0.000   0.252   0.092   0.000   0.044   0.001   0.155
   0.125   7.000   0.000   0.247   0.092   0.000   0.042   0.001   0.162
   0.150   7.000   0.000   0.244   0.093   0.000   0.039   0.000   0.171
   0.175   7.000   0.000   0.241   0.094   0.000   0.038   0.000   0.181
   0.200   8.000   0.000   0.238   0.096   0.000   0.036   0.000   0.192
   0.225   8.000   0.000   0.236   0.098   0.000   0.034   0.000   0.203
   0.250   8.000   0.000   0.235   0.100   0.000   0.033   0.000   0.215
   0.275   8.000   0.000   0.234   0.102   0.000   0.031   0.000   0.226
   0.300   8.000   0.000   0.233   0.105   0.000   0.029   0.000   0.237
   0.325   9.000   0.000   0.232   0.108   0.000   0.027   0.000   0.249
   0.350   9.000   0.000   0.232   0.111   0.000   0.025   0.000   0.259
   0.375   9.000   0.000   0.232   0.114   0.000   0.023   0.000   0.269
   0.400   9.000   0.000   0.232   0.117   0.000   0.021   0.000   0.279
   0.425   9.000   0.000   0.231   0.121   0.000   0.019   0.000   0.289
   0.450   9.000   0.000   0.231   0.124   0.000   0.016   0.000   0.297
   0.475   9.000   0.000   0.231   0.127   0.000   0.014   0.000   0.305
   0.500   9.000   0.000   0.231   0.131   0.000   0.012   0.000   0.313
   0.525   8.000   0.000   0.231   0.134   0.000   0.010   0.000   0.320
   0.550   8.000   0.000   0.230   0.137   0.000   0.009   0.000   0.326
   0.575   8.000   0.000   0.230   0.140   0.000   0.007   0.000   0.332
   0.600   8.000   0.000   0.229   0.143   0.000   0.006   0.000   0.338
   0.625   8.000   0.000   0.229   0.146   0.000   0.005   0.000   0.342
   0.650   8.000   0.000   0.228   0.149   0.000   0.004   0.000   0.347
   0.675   8.000   0.000   0.228   0.152   0.000   0.003   0.000   0.351
   0.700   8.000   0.000   0.227   0.154   0.000   0.002   0.000   0.355
   0.725   9.000   0.000   0.227   0.157   0.000   0.002   0.000   0.358
   0.750   9.000   0.000   0.226   0.159   0.000   0.001   0.000   0.361
   0.775   9.000   0.000   0.226   0.161   0.000   0.001   0.000   0.364
   0.800   9.000   0.000   0.225   0.163   0.000   0.001   0.000   0.367
   0.825   9.000   0.000   0.224   0.165   0.000   0.001   0.000   0.369
   0.850   9.000   0.000   0.224   0.167   0.000   0.001   0.000   0.371
   0.875   9.000   0.000   0.223   0.169   0.000   0.000   0.000   0.373
   0.900   9.000   0.000   0.223   0.171   0.000   0.000   0.000   0.375
   0.925   9.000   0.000   0.223   0.172   0.000   0.000   0.000   0.377
   0.950   9.000   0.000   0.222   0.174   0.000   0.000   0.000   0.379
   0.975   9.000   0.000   0.221   0.175   0.000   0.000   0.000   0.379
   1.000   9.000   0.000   0.221   0.175   0.000   0.000   0.000   0.379
