  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.003   0.264   0.294   0.000   0.053   0.022
   0.025   3.000   0.004   0.258   0.302   0.000   0.053   0.018
   0.050   3.000   0.006   0.253   0.310   0.000   0.052   0.014
   0.075   3.000   0.008   0.246   0.316   0.000   0.051   0.010
   0.100   3.000   0.010   0.239   0.322   0.000   0.050   0.009
   0.125   3.000   0.012   0.232   0.326   0.000   0.049   0.008
   0.150   3.000   0.014   0.225   0.329   0.000   0.047   0.009
   0.175   3.000   0.016   0.219   0.330   0.000   0.045   0.011
   0.200   4.000   0.017   0.212   0.330   0.000   0.044   0.013
   0.225   4.000   0.018   0.207   0.329   0.000   0.043   0.017
   0.250   4.000   0.019   0.201   0.329   0.000   0.042   0.021
   0.275   4.000   0.020   0.196   0.328   0.000   0.041   0.026
   0.300   4.000   0.021   0.192   0.328   0.000   0.040   0.031
   0.325   4.000   0.022   0.188   0.328   0.000   0.040   0.037
   0.350   5.000   0.023   0.185   0.328   0.000   0.039   0.044
   0.375   5.000   0.024   0.181   0.329   0.000   0.038   0.051
   0.400   6.000   0.025   0.178   0.331   0.000   0.038   0.059
   0.425   6.000   0.026   0.176   0.332   0.000   0.037   0.067
   0.450   6.000   0.026   0.173   0.334   0.000   0.036   0.077
   0.475   6.000   0.027   0.170   0.335   0.000   0.035   0.086
   0.500   6.000   0.027   0.168   0.337   0.001   0.034   0.096
   0.525   6.000   0.027   0.165   0.338   0.001   0.032   0.107
   0.550   6.000   0.026   0.162   0.339   0.001   0.031   0.117
   0.575   6.000   0.026   0.160   0.339   0.001   0.030   0.128
   0.600   7.000   0.025   0.157   0.339   0.001   0.029   0.139
   0.625   8.000   0.024   0.155   0.339   0.001   0.027   0.150
   0.650   9.000   0.023   0.152   0.339   0.001   0.026   0.161
   0.675   9.000   0.022   0.149   0.338   0.001   0.025   0.172
   0.700   9.000   0.021   0.147   0.338   0.001   0.024   0.183
   0.725   9.000   0.020   0.144   0.336   0.001   0.023   0.194
   0.750   9.000   0.019   0.142   0.335   0.002   0.022   0.204
   0.775   9.000   0.018   0.139   0.333   0.002   0.021   0.214
   0.800   9.000   0.017   0.137   0.332   0.002   0.021   0.224
   0.825   8.000   0.016   0.135   0.330   0.002   0.020   0.234
   0.850   8.000   0.015   0.132   0.328   0.002   0.020   0.244
   0.875   8.000   0.014   0.130   0.326   0.002   0.019   0.253
   0.900   8.000   0.013   0.128   0.324   0.002   0.019   0.262
   0.925   9.000   0.012   0.126   0.322   0.002   0.018   0.271
   0.950   9.000   0.012   0.124   0.319   0.002   0.018   0.279
   0.975   9.000   0.011   0.122   0.317   0.002   0.018   0.287
   1.000   9.000   0.010   0.120   0.315   0.002   0.017   0.295
