  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.000   0.253   0.027   0.000   0.256   0.014   0.048
   0.025   5.000   0.000   0.245   0.030   0.000   0.260   0.014   0.044
   0.050   5.000   0.000   0.237   0.034   0.000   0.265   0.014   0.041
   0.075   5.000   0.000   0.231   0.037   0.000   0.271   0.015   0.038
   0.100   5.000   0.000   0.225   0.040   0.000   0.277   0.015   0.035
   0.125   5.000   0.000   0.220   0.043   0.000   0.283   0.015   0.032
   0.150   5.000   0.000   0.215   0.046   0.000   0.291   0.016   0.030
   0.175   5.000   0.000   0.211   0.049   0.000   0.299   0.017   0.027
   0.200   5.000   0.000   0.208   0.052   0.000   0.308   0.018   0.025
   0.225   5.000   0.000   0.205   0.055   0.000   0.317   0.018   0.022
   0.250   4.000   0.000   0.203   0.059   0.000   0.326   0.019   0.019
   0.275   4.000   0.000   0.201   0.063   0.000   0.335   0.020   0.017
   0.300   4.000   0.000   0.198   0.066   0.000   0.345   0.021   0.014
   0.325   4.000   0.000   0.196   0.070   0.000   0.353   0.022   0.012
   0.350   4.000   0.000   0.193   0.074   0.000   0.360   0.023   0.010
   0.375   4.000   0.000   0.190   0.077   0.000   0.366   0.023   0.010
   0.400   4.000   0.000   0.187   0.079   0.000   0.371   0.023   0.010
   0.425   4.000   0.000   0.183   0.081   0.000   0.374   0.023   0.012
   0.450   4.000   0.000   0.179   0.082   0.000   0.375   0.022   0.016
   0.475   4.000   0.000   0.175   0.083   0.000   0.376   0.021   0.021
   0.500   4.000   0.000   0.171   0.083   0.000   0.376   0.020   0.027
   0.525   4.000   0.000   0.167   0.083   0.000   0.375   0.019   0.033
   0.550   3.000   0.000   0.163   0.082   0.000   0.374   0.018   0.041
   0.575   3.000   0.000   0.160   0.081   0.000   0.373   0.017   0.049
   0.600   4.000   0.000   0.156   0.080   0.000   0.371   0.016   0.059
   0.625   4.000   0.000   0.151   0.077   0.000   0.365   0.015   0.067
   0.650   5.000   0.000   0.146   0.075   0.000   0.356   0.014   0.073
   0.675   5.000   0.000   0.141   0.073   0.000   0.347   0.013   0.076
   0.700   5.000   0.000   0.138   0.072   0.000   0.341   0.012   0.079
   0.725   5.000   0.000   0.135   0.071   0.001   0.335   0.012   0.081
   0.750   5.000   0.000   0.132   0.071   0.001   0.332   0.011   0.082
   0.775   5.000   0.000   0.130   0.071   0.001   0.330   0.011   0.084
   0.800   5.000   0.000   0.129   0.071   0.001   0.328   0.010   0.087
   0.825   5.000   0.000   0.127   0.071   0.001   0.327   0.010   0.089
   0.850   5.000   0.000   0.126   0.071   0.001   0.327   0.010   0.093
   0.875   5.000   0.000   0.124   0.071   0.001   0.327   0.009   0.097
   0.900   5.000   0.000   0.123   0.071   0.001   0.327   0.009   0.101
   0.925   5.000   0.000   0.122   0.070   0.001   0.327   0.009   0.106
   0.950   5.000   0.000   0.120   0.069   0.001   0.327   0.008   0.111
   0.975   6.000   0.000   0.119   0.068   0.001   0.327   0.008   0.117
   1.000   7.000   0.000   0.118   0.067   0.001   0.327   0.008   0.123
