  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   3.000   0.000   0.206   0.008   0.000   0.351   0.043   0.016
   0.025   3.000   0.000   0.191   0.009   0.000   0.340   0.039   0.020
   0.050   3.000   0.000   0.179   0.010   0.000   0.331   0.036   0.024
   0.075   3.000   0.000   0.169   0.011   0.000   0.322   0.033   0.027
   0.100   3.000   0.000   0.160   0.012   0.000   0.314   0.032   0.031
   0.125   3.000   0.000   0.153   0.013   0.000   0.308   0.030   0.035
   0.150   3.000   0.000   0.147   0.013   0.000   0.302   0.029   0.039
   0.175   4.000   0.000   0.142   0.014   0.000   0.296   0.028   0.043
   0.200   5.000   0.000   0.138   0.015   0.000   0.292   0.027   0.047
   0.225   5.000   0.000   0.135   0.016   0.000   0.288   0.026   0.051
   0.250   5.000   0.000   0.132   0.017   0.000   0.285   0.026   0.055
   0.275   6.000   0.000   0.129   0.017   0.000   0.282   0.025   0.060
   0.300   6.000   0.000   0.127   0.018   0.000   0.280   0.025   0.065
   0.325   6.000   0.000   0.125   0.019   0.000   0.279   0.025   0.070
   0.350   6.000   0.000   0.124   0.020   0.000   0.279   0.024   0.075
   0.375   6.000   0.000   0.123   0.021   0.000   0.278   0.024   0.081
   0.400   7.000   0.000   0.122   0.021   0.000   0.279   0.024   0.087
   0.425   7.000   0.000   0.121   0.022   0.000   0.279   0.024   0.093
   0.450   7.000   0.000   0.120   0.023   0.000   0.280   0.023   0.100
   0.475   7.000   0.000   0.119   0.023   0.000   0.281   0.023   0.107
   0.500   7.000   0.000   0.118   0.023   0.000   0.282   0.023   0.114
   0.525   8.000   0.000   0.117   0.023   0.000   0.283   0.023   0.121
   0.550   8.000   0.000   0.116   0.023   0.000   0.284   0.022   0.129
   0.575   8.000   0.000   0.115   0.023   0.000   0.285   0.022   0.136
   0.600   8.000   0.000   0.113   0.023   0.000   0.286   0.022   0.144
   0.625   8.000   0.000   0.112   0.023   0.000   0.287   0.021   0.152
   0.650   8.000   0.000   0.111   0.022   0.000   0.288   0.021   0.160
   0.675   8.000   0.000   0.110   0.022   0.000   0.288   0.021   0.168
   0.700   8.000   0.000   0.108   0.021   0.000   0.289   0.021   0.176
   0.725   9.000   0.000   0.107   0.021   0.000   0.289   0.020   0.184
   0.750   9.000   0.000   0.106   0.020   0.000   0.289   0.020   0.192
   0.775   9.000   0.000   0.104   0.019   0.000   0.289   0.020   0.199
   0.800   9.000   0.000   0.103   0.018   0.000   0.289   0.020   0.207
   0.825   9.000   0.000   0.101   0.018   0.000   0.289   0.020   0.215
   0.850   9.000   0.000   0.100   0.017   0.000   0.289   0.019   0.222
   0.875   9.000   0.000   0.098   0.016   0.000   0.288   0.019   0.229
   0.900   9.000   0.000   0.097   0.015   0.000   0.288   0.019   0.236
   0.925   9.000   0.000   0.096   0.015   0.000   0.287   0.019   0.243
   0.950   9.000   0.000   0.094   0.014   0.000   0.286   0.019   0.249
   0.975   9.000   0.000   0.093   0.013   0.000   0.285   0.019   0.256
   1.000   9.000   0.000   0.091   0.012   0.000   0.283   0.019   0.260
