  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.017   0.002   0.332   0.000   0.000   0.000   0.223
   0.025   6.000   0.014   0.004   0.330   0.000   0.000   0.000   0.224
   0.050   6.000   0.011   0.007   0.326   0.000   0.000   0.000   0.225
   0.075   6.000   0.009   0.010   0.322   0.000   0.000   0.000   0.227
   0.100   7.000   0.007   0.014   0.318   0.000   0.000   0.000   0.231
   0.125   8.000   0.006   0.019   0.313   0.000   0.000   0.000   0.235
   0.150   8.000   0.005   0.023   0.308   0.000   0.000   0.000   0.239
   0.175   8.000   0.004   0.028   0.302   0.000   0.000   0.000   0.244
   0.200   8.000   0.003   0.032   0.295   0.000   0.000   0.000   0.246
   0.225   8.000   0.003   0.037   0.287   0.000   0.000   0.000   0.247
   0.250   8.000   0.003   0.041   0.279   0.000   0.000   0.000   0.247
   0.275   8.000   0.002   0.047   0.271   0.000   0.000   0.000   0.248
   0.300   8.000   0.002   0.053   0.263   0.000   0.000   0.000   0.249
   0.325   8.000   0.001   0.059   0.255   0.000   0.000   0.000   0.251
   0.350   8.000   0.001   0.066   0.247   0.000   0.000   0.000   0.253
   0.375   8.000   0.001   0.074   0.239   0.000   0.000   0.000   0.256
   0.400   8.000   0.001   0.081   0.232   0.000   0.000   0.000   0.259
   0.425   8.000   0.001   0.088   0.225   0.000   0.000   0.000   0.263
   0.450   8.000   0.001   0.095   0.219   0.000   0.000   0.000   0.267
   0.475   8.000   0.000   0.102   0.214   0.000   0.000   0.000   0.271
   0.500   8.000   0.000   0.108   0.209   0.000   0.000   0.000   0.275
   0.525   8.000   0.000   0.115   0.204   0.000   0.000   0.000   0.279
   0.550   8.000   0.000   0.120   0.200   0.000   0.000   0.000   0.284
   0.575   8.000   0.000   0.126   0.197   0.000   0.000   0.000   0.288
   0.600   8.000   0.000   0.131   0.194   0.000   0.000   0.000   0.292
   0.625   8.000   0.000   0.136   0.191   0.000   0.000   0.000   0.296
   0.650   8.000   0.000   0.140   0.189   0.000   0.000   0.000   0.300
   0.675   8.000   0.000   0.144   0.187   0.000   0.000   0.000   0.304
   0.700   8.000   0.000   0.148   0.186   0.000   0.000   0.000   0.307
   0.725   8.000   0.000   0.152   0.184   0.000   0.000   0.000   0.311
   0.750   8.000   0.000   0.155   0.183   0.000   0.000   0.000   0.314
   0.775   8.000   0.000   0.158   0.182   0.000   0.000   0.000   0.317
   0.800   8.000   0.000   0.161   0.181   0.000   0.000   0.000   0.320
   0.825   9.000   0.000   0.164   0.180   0.000   0.000   0.000   0.323
   0.850   9.000   0.000   0.166   0.180   0.000   0.000   0.000   0.325
   0.875   9.000   0.000   0.169   0.179   0.000   0.000   0.000   0.328
   0.900   9.000   0.000   0.171   0.179   0.000   0.000   0.000   0.330
   0.925   9.000   0.000   0.173   0.178   0.000   0.000   0.000   0.333
   0.950   9.000   0.000   0.175   0.178   0.000   0.000   0.000   0.335
   0.975   9.000   0.000   0.177   0.178   0.000   0.000   0.000   0.337
   1.000   9.000   0.000   0.179   0.177   0.000   0.000   0.000   0.338
