  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.075   0.000   0.226   0.006   0.037   0.169
   0.025   6.000   0.074   0.000   0.214   0.005   0.034   0.165
   0.050   6.000   0.074   0.000   0.204   0.004   0.032   0.161
   0.075   6.000   0.074   0.000   0.196   0.003   0.031   0.159
   0.100   6.000   0.074   0.000   0.190   0.003   0.030   0.159
   0.125   6.000   0.075   0.000   0.185   0.002   0.029   0.160
   0.150   6.000   0.076   0.000   0.181   0.002   0.029   0.163
   0.175   6.000   0.078   0.000   0.179   0.002   0.028   0.166
   0.200   6.000   0.080   0.000   0.177   0.002   0.028   0.171
   0.225   6.000   0.083   0.000   0.175   0.001   0.027   0.176
   0.250   7.000   0.085   0.000   0.174   0.001   0.026   0.183
   0.275   7.000   0.088   0.000   0.174   0.001   0.025   0.190
   0.300   7.000   0.092   0.000   0.174   0.001   0.024   0.198
   0.325   7.000   0.095   0.000   0.175   0.001   0.022   0.206
   0.350   7.000   0.099   0.000   0.175   0.001   0.021   0.215
   0.375   7.000   0.102   0.000   0.176   0.001   0.019   0.223
   0.400   7.000   0.106   0.000   0.177   0.001   0.017   0.232
   0.425   7.000   0.109   0.000   0.178   0.001   0.016   0.240
   0.450   8.000   0.113   0.000   0.179   0.001   0.014   0.249
   0.475   8.000   0.116   0.001   0.180   0.000   0.012   0.257
   0.500   8.000   0.119   0.001   0.181   0.000   0.010   0.264
   0.525   7.000   0.122   0.001   0.183   0.000   0.008   0.272
   0.550   7.000   0.125   0.001   0.184   0.000   0.007   0.278
   0.575   7.000   0.127   0.001   0.185   0.000   0.006   0.285
   0.600   7.000   0.130   0.001   0.186   0.000   0.004   0.291
   0.625   7.000   0.132   0.001   0.187   0.000   0.004   0.296
   0.650   7.000   0.134   0.001   0.188   0.000   0.003   0.301
   0.675   7.000   0.136   0.001   0.189   0.000   0.002   0.306
   0.700   7.000   0.138   0.001   0.189   0.000   0.002   0.310
   0.725   7.000   0.139   0.001   0.190   0.000   0.001   0.314
   0.750   7.000   0.141   0.001   0.191   0.000   0.001   0.318
   0.775   7.000   0.142   0.001   0.191   0.000   0.001   0.322
   0.800   7.000   0.144   0.001   0.192   0.000   0.000   0.325
   0.825   7.000   0.145   0.001   0.192   0.000   0.000   0.328
   0.850   7.000   0.146   0.001   0.193   0.000   0.000   0.330
   0.875   7.000   0.148   0.001   0.193   0.000   0.000   0.333
   0.900   7.000   0.149   0.001   0.193   0.000   0.000   0.335
   0.925   7.000   0.150   0.001   0.194   0.000   0.000   0.338
   0.950   8.000   0.151   0.001   0.194   0.000   0.000   0.340
   0.975   8.000   0.152   0.001   0.194   0.000   0.000   0.342
   1.000   8.000   0.152   0.001   0.194   0.000   0.000   0.342
