  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.366   0.042   0.000   0.003   0.000   0.190
   0.025   6.000   0.000   0.353   0.047   0.000   0.002   0.000   0.187
   0.050   6.000   0.000   0.342   0.051   0.000   0.001   0.000   0.187
   0.075   6.000   0.000   0.331   0.055   0.000   0.001   0.000   0.189
   0.100   7.000   0.000   0.321   0.059   0.000   0.001   0.000   0.193
   0.125   7.000   0.000   0.312   0.062   0.000   0.001   0.000   0.199
   0.150   7.000   0.000   0.303   0.065   0.000   0.000   0.000   0.205
   0.175   7.000   0.000   0.296   0.068   0.000   0.000   0.000   0.213
   0.200   7.000   0.000   0.290   0.071   0.000   0.000   0.000   0.222
   0.225   8.000   0.000   0.284   0.074   0.000   0.000   0.000   0.231
   0.250   8.000   0.000   0.279   0.077   0.000   0.000   0.000   0.240
   0.275   8.000   0.000   0.275   0.081   0.000   0.000   0.000   0.249
   0.300   8.000   0.000   0.271   0.084   0.000   0.000   0.000   0.258
   0.325   8.000   0.000   0.267   0.088   0.000   0.000   0.000   0.267
   0.350   8.000   0.000   0.264   0.091   0.000   0.000   0.000   0.275
   0.375   8.000   0.000   0.262   0.095   0.000   0.000   0.000   0.283
   0.400   9.000   0.000   0.259   0.099   0.000   0.000   0.000   0.291
   0.425   9.000   0.000   0.257   0.102   0.000   0.000   0.000   0.298
   0.450   9.000   0.000   0.255   0.106   0.000   0.000   0.000   0.305
   0.475   9.000   0.000   0.254   0.110   0.000   0.000   0.000   0.311
   0.500   9.000   0.000   0.252   0.113   0.000   0.000   0.000   0.317
   0.525   9.000   0.000   0.250   0.117   0.000   0.000   0.000   0.323
   0.550   9.000   0.000   0.249   0.121   0.000   0.000   0.000   0.328
   0.575   9.000   0.000   0.247   0.124   0.000   0.000   0.000   0.333
   0.600   9.000   0.000   0.246   0.128   0.000   0.000   0.000   0.337
   0.625   9.000   0.000   0.244   0.131   0.000   0.000   0.000   0.341
   0.650   9.000   0.000   0.243   0.134   0.000   0.000   0.000   0.345
   0.675   9.000   0.000   0.242   0.137   0.000   0.000   0.000   0.349
   0.700   9.000   0.000   0.241   0.140   0.000   0.000   0.000   0.352
   0.725   9.000   0.000   0.240   0.143   0.000   0.000   0.000   0.355
   0.750   9.000   0.000   0.238   0.146   0.000   0.000   0.000   0.358
   0.775   9.000   0.000   0.237   0.148   0.000   0.000   0.000   0.361
   0.800   9.000   0.000   0.236   0.151   0.000   0.000   0.000   0.363
   0.825   9.000   0.000   0.235   0.153   0.000   0.000   0.000   0.366
   0.850   9.000   0.000   0.234   0.156   0.000   0.000   0.000   0.368
   0.875  10.000   0.000   0.234   0.158   0.000   0.000   0.000   0.370
   0.900   9.000   0.000   0.233   0.160   0.000   0.000   0.000   0.372
   0.925   9.000   0.000   0.232   0.162   0.000   0.000   0.000   0.374
   0.950   9.000   0.000   0.231   0.164   0.000   0.000   0.000   0.376
   0.975   9.000   0.000   0.231   0.166   0.000   0.000   0.000   0.377
   1.000   9.000   0.000   0.229   0.167   0.000   0.000   0.000   0.377
